ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_ALUNO,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q022,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q042,TX_RESP_Q047,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2,27044297,3,1,604396,2,17848076,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848077,BBCDAACDBBCAA,CAAAAACACBABB,CBBCDBACCABBB,CBBBAAADCDABB,270915231,1.260.869.565.200.000,0.581363000000000,282.458.112.000.000.000,21.000.201.000.000.000,E,D,A,B,A,A,B,A,A,A,B,A,B,A,B,B,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848078,CDCADDAADDDDB,BBCCDCD*DBDDD,BDCCADAAACCCB,CBDCBB*CAC*AA,270915231,1.260.869.565.200.000,-0.073223000000000,245.871.777.000.000.000,26.112.337.000.000.000,C,D,A,B,A,?,B,A,A,A,B,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848079,CCCAADBCAACAA,ABAAABDABCA.A,ADABBBDDACDBA,CCCBCDDCCBAAA,270915231,1.260.869.565.200.000,-0.728951000000000,209.221.613.000.000.000,30.195.607.000.000.000,A,D,A,B,A,A,A,A,A,A,B,A,A,B,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848080,AABBACBBBCADA,BAAACDDCAABDB,AAAACBBAAABDC,BCCAABADBDDBC,270915231,1.260.869.565.200.000,-0.218268000000000,237.764.874.000.000.000,25.154.454.000.000.000,I,F,A,A,A,C,B,A,B,A,C,A,A,A,B,A,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848081,BCDDABCDBAADA,ADBACBADDBDDB,CDCCACBADDBDC,BDCDADBAABCCC,270915231,1.260.869.565.200.000,-0.623278000000000,215.127.923.000.000.000,38.053.900.000.000.000,L,D,A,B,A,A,B,A,A,A,A,A,A,B,C,C,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848082,BBBCAADDBABDA,ABBAABCDBBCBB,BABAAAABAABCB,DAABBAADDBBBB,270915231,1.260.869.565.200.000,-0.944888000000000,197.152.391.000.000.000,28.396.824.000.000.000,C,D,A,B,A,B,A,A,A,A,C,A,A,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848083,BDABBCBBBCADA,CBDCABDDACABA,BAACADAACBBDA,CDCAACBABBBBD,270915231,1.260.869.565.200.000,0.237514000000000,263.239.591.000.000.000,22.860.353.000.000.000,G,D,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848084,CCBACDCACCCBB,ACABDCBABCBDC,CBBCDCCDCABDC,BABBADCCCCDAC,270915231,1.260.869.565.200.000,-0.983611000000000,194.988.072.000.000.000,43.312.530.000.000.000,G,D,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848085,DADBDADCACCDA,BBADACCBCB*AC,AADCAADBBCABB,ACCBDAAADBABC,270915231,1.260.869.565.200.000,-1.242.206.000.000.000,180.534.596.000.000.000,33.345.754.000.000.000,G,D,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848086,BCCABBBBCCBCC,BCBBADCADACBA,CDAACBCCBBBCC,ABCDACAABACDA,270915231,1.260.869.565.200.000,-0.316488000000000,232.275.130.000.000.000,28.286.828.000.000.000,G,D,A,B,A,A,A,A,A,A,C,A,C,A,A,B,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848087,BCBDCBDDABBBA,DABABADDABABA,CDCABCBDDBBAA,CABBDABCDACAB,270915231,1.260.869.565.200.000,0.037907000000000,252.083.091.000.000.000,23.058.100.000.000.000,E,D,A,B,A,A,A,A,A,A,C,A,A,B,B,B,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848088,BCABACDDBABDB,AADBACCBACCBA,AADBCDBABCBDA,ADCADBADDDABA,270915231,1.260.869.565.200.000,-1.362.465.000.000.000,173.813.040.000.000.000,34.151.330.000.000.000,D,D,A,B,A,A,A,A,A,A,C,A,A,B,A,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848089,CBDCABDDCBABA,DCDDBCDDDBABA,CABABBCDABADD,CABAAACADBAAA,270915231,1.260.869.565.200.000,0.058821000000000,253.252.024.000.000.000,26.602.289.000.000.000,E,D,C,B,A,C,C,A,A,A,A,C,A,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848090,BCABCDDCADCAA,CDBACBDADABCA,CDACBBCCBCDBB,DCBBBBCAABBCB,270915231,1.260.869.565.200.000,-0.635951000000000,214.419.599.000.000.000,39.867.997.000.000.000,G,D,B,C,A,A,A,A,A,A,A,C,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848091,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848092,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848093,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848094,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848095,B*CDABDDBBDCC,CABAADCACCBCD,ABDCDAACCACDD,BBBDCCCDCBACD,270915231,1.032.258.064.500.000,1.113.828.000.000.000,312.218.821.000.000.000,21.330.357.000.000.000,H,C,A,B,A,A,A,A,A,A,B,A,A,A,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848096,CDCBDCCADCBCD,CDDACACACDDCA,DDCCDDABBCCCB,DBBCCBBDBACCC,270915231,1.032.258.064.500.000,-0.678931000000000,212.017.347.000.000.000,33.803.345.000.000.000,E,C,A,B,A,A,A,A,A,A,B,A,B,B,B,B,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848097,CABAADCACCDDA,AADCABDDABABA,AAADACADCBBCC,CCBADBCDBADAC,270915231,1.032.258.064.500.000,2.424.740.000.000.000,385.488.744.000.000.000,20.951.239.000.000.000,G,C,B,B,A,A,A,B,A,A,B,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848098,BCABBCBBBDDDA,C*AADDCADDD*A,AAACBAAACABDA,BDCBBCAAABACA,270915231,1.032.258.064.500.000,0.705023000000000,289.369.758.000.000.000,22.046.282.000.000.000,C,C,A,B,A,C,B,A,A,A,A,C,B,B,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848099,BCBBDBBBDDDDA,CCAADBDADABDA,CDADDBBACBACA,BDCABCA*BCDDC,270915231,1.032.258.064.500.000,-0.420116000000000,226.483.120.000.000.000,28.933.893.000.000.000,H,D,A,B,A,A,A,A,A,A,B,A,C,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848100,CBBCBBDDABAAA,BCACBDCCDCDCA,CACDBCDDACACA,CCBAACAACCCBB,270915231,1.032.258.064.500.000,-0.524347000000000,220.657.407.000.000.000,29.693.917.000.000.000,D,C,A,B,A,A,B,A,A,A,A,A,A,A,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848101,CACACDCACBAAA,CBDCABDDABABA,CDBDACDDCABDC,CCADDCCDACDCC,270915231,1.032.258.064.500.000,1.352.422.000.000.000,325.554.395.000.000.000,17.968.824.000.000.000,J,D,B,C,A,A,A,A,A,A,C,A,B,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848102,DADDCCBBBBACC,BCADCDACDDCCD,AAACBCBA*BBCD,CADACCDCBBDBC,270915231,1.032.258.064.500.000,-0.172680000000000,240.312.894.000.000.000,29.297.976.000.000.000,K,D,A,B,A,A,B,A,B,A,C,A,D,A,B,B,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848103,BCBBBCBBBBACA,BCABCCACBDCDD,BDABAAADCCCBC,CAAACBCDBBBDC,270915231,1.032.258.064.500.000,0.114027000000000,256.337.615.000.000.000,28.038.945.000.000.000,I,D,A,C,A,B,A,A,A,A,B,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848104,ACBACDDCCADDC,BDADABCDBBCDB,ACCCCBCDBDCAC,ACBCBCBCDCBAB,270915231,1.032.258.064.500.000,0.033812000000000,251.854.212.000.000.000,23.408.378.000.000.000,G,D,A,?,A,A,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848105,BCCDCDADCDBDC,CDCDDBDDBBDAB,CDCDDBDDBDCCC,AADCDBABCBCCB,270915231,1.032.258.064.500.000,0.003408000000000,250.154.862.000.000.000,23.203.197.000.000.000,H,C,B,B,A,A,A,A,A,A,A,A,A,B,B,A,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848106,DBDDBBDDDBABA,BCCBB*BBBCBDA,CCCDBABCACDBC,ABDCACAACBACB,270915231,1.032.258.064.500.000,1.383.639.000.000.000,327.299.186.000.000.000,17.379.999.000.000.000,H,C,C,B,A,A,C,B,B,A,B,A,A,A,C,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848107,DADDBCDDDBAAA,CBBACDCACCBDC,CBBDBABCDABAC,ADADABDDCBCBB,270915231,1.032.258.064.500.000,0.984932000000000,305.014.523.000.000.000,17.808.525.000.000.000,B,C,A,B,A,A,B,A,A,A,C,A,A,B,C,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848108,DADDCCDDBBDDD,ABBDBCBBBCBCA,BACDAAAD*BABD,BAADBDAADDBCB,270915231,1.032.258.064.500.000,-0.737555000000000,208.740.715.000.000.000,34.634.240.000.000.000,G,C,A,B,A,A,B,A,A,A,C,A,A,B,B,B,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848109,BBAADDCADADDA,BAADAADDBBCDB,BDCCBCAAABCAA,DBCABBABCADCC,270915231,1.032.258.064.500.000,0.108193000000000,256.011.540.000.000.000,25.755.296.000.000.000,K,D,A,B,A,A,C,A,A,A,C,A,A,B,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848110,DBDCABDDABABB,BCCACDDCCACDD,CCCDDBBDAADAB,ACABCDCDBCDBC,270915231,1.032.258.064.500.000,1.192.488.000.000.000,316.615.311.000.000.000,20.474.645.000.000.000,F,C,A,C,A,A,A,A,A,A,B,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848111,AABADACACDADB,BADACDDCABCDB,CDBDCCCCDABDB,BAADDBABAAABC,270915231,1.032.258.064.500.000,-0.708124000000000,210.385.682.000.000.000,29.186.247.000.000.000,F,C,A,B,A,A,A,A,A,A,C,C,A,B,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848112,BDCCADCDDDBBA,DCDDBCDDDB*DB,BDADBCAAADCAB,ACBDCAAAACADB,270915231,1.032.258.064.500.000,-0.355732000000000,230.081.691.000.000.000,28.990.456.000.000.000,H,D,A,B,A,A,A,A,A,A,B,C,A,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848113,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848114,BAAAAADDCDDAD,DACCDCBABDADB,AABDDBCADACDC,DAABDADACDDCC,270915231,1.032.258.064.500.000,-1.119.058.000.000.000,187.417.624.000.000.000,30.109.756.000.000.000,B,C,A,B,A,B,B,A,A,A,A,A,A,A,C,B,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848115,BDBDDDDABADAB,ACCCBCDDDBAAC,ABDCDBCBDCBBB,DDDDADDADDCBD,270915231,1.032.258.064.500.000,-1.088.426.000.000.000,189.129.718.000.000.000,33.677.251.000.000.000,F,C,A,C,A,A,A,A,A,A,C,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848116,BCBACDDCCACDC,DADBBCDDCBABD,CDAABBCCBDDBC,BCCDBADAACCBB,270915231,1.032.258.064.500.000,-0.615079000000000,215.586.184.000.000.000,28.673.491.000.000.000,D,C,B,?,A,A,B,A,A,A,B,A,A,A,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848117,ADBDDCBBBACDA,CBDCABBDCAABA,BBACACAACABCA,CCACABDAACDBD,270915231,1.032.258.064.500.000,0.544904000000000,280.420.334.000.000.000,20.905.072.000.000.000,A,C,B,B,A,A,A,A,A,A,B,A,A,A,C,A,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848118,DCDDBDDBBBAAD,DAAABCADCBDBD,AADABCDADBADA,DADBBDDAAADAA,270915231,1.032.258.064.500.000,-1.198.664.000.000.000,182.968.260.000.000.000,36.537.485.000.000.000,A,C,A,B,A,C,A,A,A,A,B,A,B,A,B,B,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848119,BCDAABDCDCDDC,BDAACBCBDBBDA,ADCDBBDDBDC*.,BDBAACAAACBBB,270915231,1.032.258.064.500.000,-0.122215000000000,243.133.500.000.000.000,28.209.976.000.000.000,C,C,A,B,A,A,A,A,A,A,B,C,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848120,BB*AABDDBBBCA,BACAABADBAAAA,AABAADDABBADD,AAABBBDDDCABB,270915231,1.032.258.064.500.000,-1.264.785.000.000.000,179.272.603.000.000.000,34.351.257.000.000.000,D,C,A,C,A,B,A,A,A,A,B,A,A,?,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848121,CAADACDDACADA,CDBDACBCBBCDB,CBADBCBCACCAB,CADCBDBCCBABC,270915231,1.032.258.064.500.000,0.429627000000000,273.977.234.000.000.000,21.285.699.000.000.000,E,C,B,C,A,A,B,A,A,A,B,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848122,BACDAADDBBCCB,DAABABBBBBCBB,AABABBBDBCDCC,AACDCCBAAADDA,270915231,1.032.258.064.500.000,-1.164.029.000.000.000,184.904.090.000.000.000,29.756.405.000.000.000,I,D,A,B,A,A,A,A,A,A,C,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848123,AAABBADDDBACB,CAAABDCDCCACB,CCCCCABCDAADC,CBCBDACCDAACB,270915231,1.032.258.064.500.000,-0.233012000000000,236.940.798.000.000.000,30.922.933.000.000.000,A,C,A,?,A,A,A,A,A,A,B,A,A,A,B,B,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848124,DBDDADDADBAAB,BDABCDCADBDAB,BABCBACCBBDCD,CBBDBCCACCDBA,270915231,1.032.258.064.500.000,-0.950354000000000,196.846.884.000.000.000,41.835.352.000.000.000,D,C,A,C,A,A,A,A,A,A,C,C,A,B,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848125,ADAAACCADBDDA,CBBABACCCABBA,CDCDACAAADCCD,BCBCBAACBADDB,270915231,1.032.258.064.500.000,-0.573388000000000,217.916.391.000.000.000,32.873.129.000.000.000,H,D,A,B,A,B,B,A,A,A,A,A,B,B,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848126,DCCADACACBDAA,CCABCDDABCCBA,DDABCACACAACA,BCD*BBCDDDAAC,270915231,1.032.258.064.500.000,-0.355964000000000,230.068.724.000.000.000,30.429.851.000.000.000,I,C,A,B,A,A,B,A,A,A,A,A,B,B,C,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848127,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848128,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848129,BCBACDACBDCCB,ABBCBCCADDBDA,ABDACDDDCDCDA,BCCAACAAADDCC,270915231,0.972972973000000,-0.308391000000000,232.727.690.000.000.000,32.327.787.000.000.000,J,C,A,B,A,A,A,A,A,A,A,A,A,A,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848130,DCCABDABDCBCA,ABDCBACDBADAD,CDCDBAADDABAB,ACBABABCCBBDA,270915231,0.972972973000000,-0.408001000000000,227.160.255.000.000.000,34.295.309.000.000.000,D,B,A,B,A,A,A,A,A,A,B,A,A,B,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848131,CABCCDCACCDBB,BADAAADDDDDAA,CDBDAADDDDADD,CACBDCADABBDD,270915231,0.972972973000000,0.137271000000000,257.636.777.000.000.000,24.846.823.000.000.000,A,B,A,B,A,A,B,A,A,A,B,A,A,B,A,A,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848132,CADDCDDDBBDDA,DCDBBCBBBDDDA,CADCADACCCAAA,DBAABCACCDAAC,270915231,0.972972973000000,0.424081000000000,273.667.255.000.000.000,23.717.574.000.000.000,A,B,A,B,A,B,B,A,A,A,A,A,A,B,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848133,BAABCDCCDDAAC,DBBBCADACCABD,BDDDBCAABBCCD,CAAADADCDACAA,270915231,0.972972973000000,-0.046108000000000,247.387.298.000.000.000,28.714.851.000.000.000,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,B,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848134,CCCDADDDBACAD,ABDCAADABCABB,AACBDDAADDDAD,BDCAACBDADDAC,270915231,0.972972973000000,-0.825222000000000,203.840.802.000.000.000,40.505.170.000.000.000,J,C,A,B,A,A,B,A,A,A,B,A,B,A,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848135,BCBACDDCCABBB,DABDBCDDDBACA,BCDAABDDBACBC,CACDCABAAABBB,270915231,0.972972973000000,-0.075014000000000,245.771.674.000.000.000,23.676.381.000.000.000,L,C,A,B,A,A,C,A,A,A,B,A,A,B,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848136,BCBACDCCBACDC,BDCDAADDBBCCD,BACACDDDBDDCC,ADBCDCACCCAAC,270915231,0.972972973000000,0.641250000000000,285.805.336.000.000.000,21.690.415.000.000.000,I,C,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848137,BACCACAACBCAC,BACDABDDCCADC,CDCDDAAADDBAA,AADCBBAADCBBA,270915231,0.972972973000000,-0.472539000000000,223.553.076.000.000.000,25.129.638.000.000.000,J,C,A,B,C,A,B,A,A,A,B,A,B,?,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848138,BACDAACCBBDDA,BCCBACBBBBBCA,BBDABCBCCCBBC,BAACDBAACCBCD,270915231,0.972972973000000,0.099449000000000,255.522.817.000.000.000,25.287.869.000.000.000,I,C,B,C,A,A,A,A,A,A,B,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848139,CCDCBCCDDBDDC,CCDCCDCBDCDCD,BBCCACBCDBDBD,CDAADDCCBCDCC,270915231,0.972972973000000,-0.406568000000000,227.240.349.000.000.000,30.060.627.000.000.000,K,C,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848140,CBDBABDAABABA,BDAADDCADADDA,CCBDBCBDDDDBB,CABCBCAABABBB,270915231,0.972972973000000,-0.098841000000000,244.439.927.000.000.000,27.835.329.000.000.000,A,B,A,?,A,A,B,B,B,A,B,A,A,B,B,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848141,DCAABCBBBCADA,BCBACDDCCCCDC,DAABCABCABABD,ADDDDDDDBCDAC,270915231,0.972972973000000,-0.328051000000000,231.628.847.000.000.000,27.583.982.000.000.000,C,B,A,B,A,A,B,A,A,A,B,A,A,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848142,BCAC*CDADBCCA,BCCDACDDBBDDC,ABCBDABCBACCA,ACDCBBAABDCDD,270915231,0.972972973000000,-0.681651000000000,211.865.320.000.000.000,28.674.050.000.000.000,B,C,B,B,A,A,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848143,CDDACBDAABBDB,CCBDAADADACAA,ABDBBDBADDACD,BDCDBCAAABDAD,270915231,0.972972973000000,-0.364399000000000,229.597.273.000.000.000,30.905.774.000.000.000,D,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848144,BDCADDCADCDDC,BABDAADDBBBAA,BDBBBCACACCBA,BBACCCACCCBDA,270915231,0.972972973000000,1.112.652.000.000.000,312.153.091.000.000.000,20.795.523.000.000.000,L,C,B,B,A,A,B,A,A,A,B,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848145,BAADAADCBBCCA,BBCCACCCBBADC,BBCCDCACC.BAA,ACDBBCBCDDBAC,270915231,0.972972973000000,0.334349000000000,268.651.925.000.000.000,25.578.341.000.000.000,A,B,C,C,B,A,A,A,A,A,B,C,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848146,ACDBBBCADBADC,DAAAAAABBBDAA,ABBDBCAAACCAA,BBBBDABCBDADA,270915231,0.972972973000000,-0.334582000000000,231.263.814.000.000.000,32.047.375.000.000.000,J,C,A,B,A,A,A,A,?,A,A,A,B,A,B,A,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848147,AABABCDDDBABA,BCABBCBBBCADA,CDBDCABCDCDCC,BBBCAAAACBBCB,270915231,0.972972973000000,1.168.243.000.000.000,315.260.202.000.000.000,17.544.043.000.000.000,I,C,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848148,CACABDCDBABDA,CADBADDDABCAD,ACABBACCCDCAA,BDBDABBDACAAD,270915231,0.972972973000000,-0.738755000000000,208.673.644.000.000.000,37.136.316.000.000.000,F,B,A,D,A,B,B,B,A,A,C,A,A,B,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848149,CBAADAABCBDCA,DADBBCBBBADCA,ACBAAADDBBCAD,DABCDACDCBBCC,270915231,0.972972973000000,-0.793009000000000,205.641.262.000.000.000,39.064.378.000.000.000,J,C,A,B,A,A,C,A,A,A,C,A,A,B,C,A,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848150,DCAABCDDDBACA,BACBACBBBDCAA,CCCDBCDADAAAB,DBDDBCCBCAACC,270915231,0.972972973000000,-0.482561000000000,222.992.923.000.000.000,38.255.224.000.000.000,F,B,B,C,A,B,A,A,A,A,B,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848151,CDBCBCDDCBBBA,CCAACACACCBCA,CDBDDCBCDCCCC,CBBDABBDCDACA,270915231,0.972972973000000,0.954909000000000,303.336.468.000.000.000,18.335.758.000.000.000,J,C,A,B,A,A,A,A,A,A,A,A,A,A,B,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848152,BCCACDDCAAADB,BABDAACDBBADB,ADAADDCCBCDCC,BACCCBACCABBA,270915231,0.972972973000000,0.518704000000000,278.955.955.000.000.000,23.369.644.000.000.000,E,B,B,B,C,A,A,A,A,A,B,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848153,BACCAAADBBAAA,AAABAADAAACAA,AADADCDBBAADA,AAACACBDDDABB,270915231,0.972972973000000,-1.382.131.000.000.000,172.713.862.000.000.000,33.906.689.000.000.000,K,C,B,B,A,B,B,A,A,A,B,A,A,A,C,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848154,BCDCADCADDDCA,DCBCBCDDCBBAB,AADBABAAABDCB,CBAABDBBADBAC,270915231,0.972972973000000,0.005319000000000,250.261.672.000.000.000,27.464.875.000.000.000,E,B,A,B,A,A,C,A,A,A,A,A,B,A,B,A,D,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848155,CADBBCBBABABA,BACDBCBACAAAA,AAABCCCABCCAC,CDCDDCADDDDDD,270915231,0.972972973000000,-0.282406000000000,234.180.052.000.000.000,31.582.854.000.000.000,J,C,A,B,A,A,A,A,A,A,C,A,B,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848156,BACDDACCBCCDB,CCDDABADABACA,BBDCABABCAAAB,ABCABCBAADDCD,270915231,0.972972973000000,-0.192151000000000,239.224.614.000.000.000,24.179.748.000.000.000,I,C,B,B,A,A,A,A,A,A,B,A,A,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848157,CACACDCACCDBB,DACDBCBBBCBDA,CDBABACCCDADD,DBAABCACCDAAC,270915231,0.972972973000000,-0.938673000000000,197.499.762.000.000.000,45.170.279.000.000.000,D,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848158,BCCACDDCCACDC,DCDDBCDDDBBCA,DAADCBDDBDCAC,CDCDCAACCACDB,270915231,0.972972973000000,-0.068585000000000,246.131.006.000.000.000,23.788.278.000.000.000,L,C,A,B,A,A,A,A,A,A,B,A,A,A,B,A,C,4.5,'ABAIXO DA MEDIA'
