ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_ALUNO,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,TX_RESP_Q004,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q011,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q037,TX_RESP_Q043,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
27036227,3,1,603850,17830357,DAAABDAAADA,AAADAABBAAA,ABCBACDBCDB,AADDDACBADC,1,270430231,1.136.406.267,1.136.406.267,-1.526.642,0.417212,165.877.148,22.985.612,D,B,B,B,A,B,B,B,C,D,B,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830358,ACABCABDBDC,ADCCBBABACA,ACABBAACAAB,ADABDCACDAB,1,270430231,1.136.406.267,1.136.406.267,-1.596.249,0.411326,162.042.265,22.661.333,C,A,A,B,A,A,A,A,?,A,A,A,A,C,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830359,ABDACBAACBB,CBBBABBBCCA,DCCCDBDBCDC,ADABCACBBAD,1,270430231,1.136.406.267,1.136.406.267,-1.297.193,0.380697,178.518.265,20.973.878,C,C,B,C,A,B,A,A,C,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830360,CCADAAACADA,DCCACAABAAC,DBACBBDDCBB,CBADBDDDAAC,1,270430231,1.136.406.267,1.136.406.267,-1.556.992,0.39552,164.205.065,21.790.527,C,B,B,B,B,A,A,A,C,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830361,CBDBABACBBC,ABACDDCDCDB,CDCCBACBBBC,ABCBCAACADD,1,270430231,1.136.406.267,1.136.406.267,-1.436.696,0.384037,170.832.576,2.115.789,D,E,A,E,B,B,A,A,B,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830362,ADBCDAAADAB,BCADDAADADA,AACACDBAACC,BBABCBDCBDA,1,270430231,1.136.406.267,1.136.406.267,-1.125.943,0.448583,187.953.004,24.713.946,D,B,B,B,B,A,?,A,?,C,A,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830364,BAABDACCDBD,ACBDCDABCAB,CBCDCABCACB,BDCBCAADCAA,1,270430231,1.136.406.267,1.136.406.267,-1.278.302,0.391205,179.559.034,21.552.799,E,C,C,D,B,B,A,A,C,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830365,DBBCDDCDABC,CCAADACDBBA,ABACCDDCACB,DCBDACABBDA,1,270430231,1.136.406.267,1.136.406.267,-121.014,0.403838,183.314.308,22.248.793,C,B,B,B,A,A,A,A,B,A,A,A,A,C,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830366,DBDBCDBBDDB,AACCABAABDA,ABBAACACDDB,ADBBADDBCCC,1,270430231,1.136.406.267,1.136.406.267,-0.427782,0.387841,226.417.041,21.367.465,C,B,B,B,B,B,A,A,C,A,A,A,A,D,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830367,BDDACADBDCC,BAABAACCDDB,BDCABCAACAB,CADBCCDBCDA,1,270430231,1.136.406.267,1.136.406.267,-201.519,0.401328,138.961.396,22.110.509,E,A,C,B,A,B,A,A,?,A,A,B,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830368,BDBBCDCBACD,BDDADBABDAD,ACDACACBCCA,ABBAAACCDCB,1,270430231,1.136.406.267,1.136.406.267,-1.269.084,0.39836,180.066.885,21.946.992,C,B,B,A,B,A,A,A,?,A,A,B,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830369,CBDDDBBCCDB,ACABDDAAADA,ABACADDDCBC,DAACBCCACDD,1,270430231,1.136.406.267,1.136.406.267,-1.208.774,0.34954,183.389.565,19.257.334,E,B,C,B,B,C,A,A,B,C,A,D,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830372,BBBBCBCADAB,BCAACBAACAA,ACCABDAAACD,DACABDABBCC,1,270430231,1.136.406.267,1.136.406.267,-1.418.499,0.36522,17.183.511,20.121.198,D,A,A,B,B,B,A,A,C,?,A,A,A,D,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830373,ADACCABADBD,ADBCADBCCAD,BDCADBDDCAA,ADBABCBAADA,1,270430231,1.136.406.267,1.136.406.267,-2.217.041,0.595116,127.840.746,32.786.942,E,D,B,B,B,B,A,A,?,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830374,AAABBCADBAA,BBAAAAADDAC,ACCBADCDCCC,BACDCDAABBA,1,270430231,1.136.406.267,1.136.406.267,-1.998.655,0.469544,139.872.365,25.868.758,C,C,D,A,A,B,A,A,C,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830376,BBBAABCAACA,BCCDBBBACAA,BBDBBCAADDD,BAABABCACAD,1,270430231,1.136.406.267,1.136.406.267,-1.998.467,0.41426,139.882.723,22.822.976,D,B,C,C,A,B,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830377,BCDBDBACBAB,ADCCABABCAA,AABABBDCBAB,DABDCCBAABB,1,270430231,1.136.406.267,1.136.406.267,-0.554152,0.393826,219.454.893,21.697.199,F,A,A,B,B,B,A,A,?,D,D,D,B,?,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830378,BADADACCABA,BADAABDDACD,ACDBADDACCA,CDCADBBABBC,1,270430231,1.136.406.267,1.136.406.267,-2.438.621,0.464803,115.633.159,2.560.756,B,A,B,A,A,A,A,B,A,D,B,D,B,D,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830379,BCCDDCBBBCC,BBCDCCCADBC,DBCCCDACCBD,AABDBADBBDA,1,270430231,1.136.406.267,1.136.406.267,-1.476.053,0.390902,168.664.267,21.536.106,D,E,D,B,C,B,A,A,B,?,A,B,A,C,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830381,ACBBAABBADA,BBBDADABCBB,DACDBCDADCB,CBCCBCCCBCA,1,270430231,1.136.406.267,1.136.406.267,-1.535.224,0.341675,165.404.337,18.824.025,D,A,A,B,B,B,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
27036227,3,1,603850,17830382,DDCDADADDCC,DCBABDDABAB,BDBAABCCCCC,DDCCBCDBBCA,1,270430231,1.136.406.267,1.136.406.267,-1.018.242,0.31236,193.886.614,17.208.963,D,A,A,B,A,A,A,A,C,D,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830384,ACBDDBBDCAB,CBC*CBDCBCA,ABDDBBDBCDC,ADDABABAAAD,1,270430231,0.993087173,0.993087173,-1.281.309,0.372095,179.393.368,20.499.965,E,B,B,B,B,B,A,A,?,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830385,BBACDBDBBCD,BADCBCBABDB,AADBADADCAD,CCDACABCBCB,1,270430231,0.993087173,0.993087173,-2.005.951,0.387247,139.470.404,21.334.739,E,A,B,B,A,B,A,A,B,C,B,B,B,A,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830386,CBACCAABDDB,AACBCCABBAC,DADBCDAACBD,DBCAADACCAD,1,270430231,0.993087173,0.993087173,-1.563.511,0.372635,163.845.911,20.529.715,F,B,B,B,A,B,A,A,?,A,A,B,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830387,BABBADDBADD,BCDDDAACAAA,ADABBACABDD,BBACCABCDCB,1,270430231,0.993087173,0.993087173,-1.937.461,0.409799,143.243.748,22.577.205,E,B,B,B,A,B,A,A,C,D,B,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830388,CBDDABAACAB,BDCDABADADD,ACACABDBBDC,DACCABBCCCC,1,270430231,0.993087173,0.993087173,-0.473916,0.330074,223.875.364,18.184.887,D,A,B,B,B,B,A,A,B,B,A,B,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830389,CCABCAADBCA,BCBACBBCD*.,DCABDBCCCCC,BCDBBBAACBC,1,270430231,0.993087173,0.993087173,-2.018.443,0.483557,138.782.178,26.640.781,D,C,D,B,A,C,A,B,B,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830390,BADBDBAACAB,ACCDDDBDABA,AADBCCBACCC,ABACCAADACC,1,270430231,0.993087173,0.993087173,-0.573919,0.363878,218.365.862,20.047.263,D,B,B,B,B,B,A,A,C,A,B,B,B,C,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830391,ACDBACACBAA,AAAACBCAAAA,ABDACCDAACC,DDACCDCBDCD,1,270430231,0.993087173,0.993087173,-1.560.994,0.444247,163.984.581,24.475.061,C,A,C,C,A,B,A,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830392,DCAABBDABAC,DDBACDACDCB,DAABCDCDCCD,ACDAACADDCD,1,270430231,0.993087173,0.993087173,-0.728795,0.304615,209.833.223,16.782.265,C,B,C,C,C,A,A,A,?,A,B,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830393,BDCADBADDBB,CBDADDABBDB,ABAACBBBBCA,ABDDDDAACBC,1,270430231,0.993087173,0.993087173,-0.535107,0.361804,220.504.146,19.932.999,E,A,B,B,A,B,A,A,?,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830394,BCDABCAAABC,DCBABABDBCB,CBAACDCAACB,DDADACAADBD,1,270430231,0.993087173,0.993087173,-1.500.592,0.354333,167.312.331,19.521.397,D,A,B,B,A,A,A,A,C,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830395,BADACDABADD,DBDAABCBDDB,ABCCBBBCACA,ACDBABAABDD,1,270430231,0.993087173,0.993087173,-1.515.153,0.358364,166.510.116,19.743.478,D,B,B,B,B,?,A,A,B,A,A,B,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830396,CDDCBCCACBB,CCBCCCBABBA,ACDAADDCCCD,BDABBACBBAD,1,270430231,0.993087173,0.993087173,-1.233.972,0.318482,182.001.323,17.546.244,C,B,B,B,A,A,A,B,?,A,A,A,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830397,BCCDABADBDA,BCCCDCCAABA,CCCAAACACCA,AAACCCDCACA,1,270430231,0.993087173,0.993087173,-0.051977,0.347863,247.121.402,19.164.942,E,A,B,B,A,A,A,?,B,?,B,D,D,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830398,DCAAA*CCDDB,DCABDBADCBA,DABDBCACBBC,ABDABDACBCC,1,270430231,0.993087173,0.993087173,-1.762.843,0.413205,152.864.041,22.764.853,D,B,B,B,A,A,A,A,?,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830399,BAACCDDBCBA,DABCAADBBCA,BCADACBBACB,ACDBCDABCCA,1,270430231,0.993087173,0.993087173,-1.830.835,0.421695,149.118.133,23.232.596,D,B,B,B,A,B,A,A,?,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830400,ABCDABABBDC,DADCBBDBBAA,ADBBDBDBCCC,DABBACACAAB,1,270430231,0.993087173,0.993087173,0.599032,0.437129,282.987.677,24.082.907,D,C,B,B,B,B,?,?,?,?,?,?,?,?,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830401,ADCDCBCACBA,DBBDDCCDCBC,ADAAAACDABB,CBACCDBCBDB,1,270430231,0.993087173,0.993087173,-0.860766,0.363561,202.562.496,20.029.798,E,?,?,B,A,B,A,A,?,D,B,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830402,CBCCDDCACDB,DBBACBBBDCB,BCABDBDDBDC,DBBABABCDAD,1,270430231,0.993087173,0.993087173,-0.225956,0.400939,237.536.314,22.089.078,D,B,B,B,A,B,A,A,C,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830403,BDBDCBCDCCA,BDCADCCCCDB,ADABAADCAAD,BAABCDCDCCB,1,270430231,0.993087173,0.993087173,-0.047557,0.393502,247.364.915,21.679.348,E,C,B,B,B,B,A,A,C,A,A,A,A,C,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830404,DCCDCBDABAA,CCDCBDCBBAD,DABBCCCABDB,BCCCDBDDBBC,1,270430231,0.993087173,0.993087173,-1.185.006,0.323101,184.699.025,17.800.721,C,A,B,B,B,B,A,A,C,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830405,BCDDACACDCA,CCBABDAACAB,AACBCDAACCC,ACCBBBDACDC,1,270430231,0.993087173,0.993087173,-0.701657,0.348228,211.328.346,19.185.052,D,B,B,B,A,B,A,A,B,B,A,A,A,C,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830406,DAABAADDAAA,BDCAABBABCB,BDABBADBCBA,AABBDAACDAC,1,270430231,0.993087173,0.993087173,-1.836.288,0.459094,148.817.709,25.293.032,C,B,B,B,A,A,A,A,?,D,B,B,B,A,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830407,BCADDAAAADA,BDAADDBDADC,ADACAACBBCB,ADCCBDDDCBD,1,270430231,0.993087173,0.993087173,-1.556.726,0.3643,16.421.972,20.070.512,C,B,B,B,B,B,A,A,B,A,A,B,B,C,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830408,BCCDDDBDDBA,CBDDDDAACDB,CBACBDCDBCB,BCBBCBDDCAC,1,270430231,0.993087173,0.993087173,0.337467,0.386033,268.577.182,21.267.856,D,B,B,B,A,A,A,A,B,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830409,DDAACDCADCB,DCDDCBDADCA,CBBABCCCCDD,BDABAABBBBD,1,270430231,0.993087173,0.993087173,-0.461343,0.336594,224.568.053,18.544.095,D,B,B,B,A,B,A,A,C,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830410,DCADABADBDA,ACDCDBAACAA,BCADBAADBDC,AADADDDAACC,1,270430231,0.993087173,0.993087173,-0.660241,0.360527,213.610.093,19.862.645,D,C,B,B,B,A,A,A,?,A,B,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603851,17830412,CCBADDAABAD,BCABCCADADA,AADDBBBCDDA,DBBCDAADADA,1,270430231,0.993087173,0.993087173,-1.413.612,0.342767,172.104.351,18.884.187,B,B,B,B,A,B,A,A,?,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830413,BCDBCACBDAB,BCDBCBDCDAD,DADABCCDBDB,DCDCDADCBDB,1,270430231,102.986.818,102.986.818,-174.006,0.387926,154.119.233,21.372.148,F,C,B,D,E,D,A,B,A,B,A,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830415,CABDABDCBAC,ADCBDCABACB,CABDCBDACAB,DCABDCBACDA,1,270430231,102.986.818,102.986.818,-2.236.797,0.4017,126.752.321,22.131.004,F,A,B,B,B,A,B,A,C,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830416,BAABCADABAD,ABABDADCBBB,CBADC*B*AAD,DCCBAAAC.DD,1,270430231,102.986.818,102.986.818,-2.177.522,0.450666,13.001.798,24.828.705,D,B,B,?,B,B,A,A,C,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830417,BDADABACBDA,CCCDBBABABA,CDCCBBAACAD,DADBDCDBBBC,1,270430231,102.986.818,102.986.818,-0.629882,0.350568,215.282.672,1.931.397,D,A,B,C,B,A,A,A,?,C,B,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830418,CCDDDBAADAB,CCCDAADDDDC,CDCBADADCCC,BCCACBBBCBA,1,270430231,102.986.818,102.986.818,-0.879372,0.33043,201.537.429,182.045,E,B,B,B,B,B,A,A,B,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830419,ABDBABCADAC,ACDBCABACAB,CCDABBDDCDB,DACBCACBCDB,1,270430231,102.986.818,102.986.818,-2.283.974,0.38521,124.153.182,21.222.514,D,A,B,B,A,A,A,A,?,A,A,B,A,C,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830420,BCBDCADDDBA,AADCBAACDAD,ABACDACBBCB,AADBCCABBCC,1,270430231,102.986.818,102.986.818,-0.77759,0.337438,207.144.942,18.590.594,D,B,A,B,A,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830421,AAADCBABABA,BCBCADDCABA,BADABADBBDD,BBABCDCDBCB,1,270430231,102.986.818,102.986.818,-0.785037,0.316781,206.734.662,17.452.531,D,D,E,C,C,B,A,A,B,D,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830422,ABBBAAACBAA,ABCDCDABBAB,ACBCBCBABBB,ABCBDBBCABC,1,270430231,102.986.818,102.986.818,-2.239.193,0.412836,126.620.318,22.744.524,E,A,C,C,A,B,A,A,?,A,C,B,B,C,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830423,BADABBACBCB,DCACBBAAAAB,AACACAD.ABC,DBDDACAABBD,1,270430231,102.986.818,102.986.818,-0.821037,0.318961,204.751.301,17.572.634,D,A,B,B,B,B,A,A,C,A,A,B,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830424,BCCDCDCCABA,DBCAADCABAA,DCBCBAAAAAB,ACDDCCABDDA,1,270430231,102.986.818,102.986.818,-1.064.464,0.394415,191.340.089,21.729.649,D,B,B,B,B,B,A,A,A,D,B,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830426,ABDABBDBBCB,ABCDCBCBCBA,ADCCBACDBAD,CDAADCBBDBC,1,270430231,102.986.818,102.986.818,-1.912.463,0.431691,144.620.972,23.783.309,C,B,B,B,B,B,A,A,?,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830427,DCCDABADBDC,BDDCDDACAAD,BCCDBBDACAC,CADCACBAACB,1,270430231,102.986.818,102.986.818,0.394344,0.405887,271.710.727,2.236.168,D,B,B,B,B,A,A,A,C,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830428,CACAADDBDDD,DBCAADAAABA,ABDBCCBACAD,BCAABABBABC,1,270430231,102.986.818,102.986.818,-1.927.496,0.459803,143.792.754,25.332.093,D,A,A,B,B,B,A,A,B,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830430,CCCBABDABCB,BCCADCBCACC,ACAACACBCDA,BABACCDDBCC,1,270430231,102.986.818,102.986.818,-1.513.614,0.509158,166.594.905,28.051.226,C,B,B,B,B,B,A,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830431,DCBDBBBABAB,CBDADDBABBB,DADCDADABBC,ADDBABDDDBA,1,270430231,102.986.818,102.986.818,-0.820728,0.298748,204.768.325,16.459.032,F,B,B,A,A,A,A,A,?,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830432,AADDDBACCAA,ACADADAAABD,AADBCDCD*CC,CBACBDDCACA,1,270430231,102.986.818,102.986.818,-1.316.858,0.401212,177.434.854,22.104.118,D,A,B,B,B,B,A,A,B,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830433,BCDDABACBDA,BCCDDDAADDA,DACBDBCDCCD,DAACCCDDBCB,1,270430231,102.986.818,102.986.818,-0.536625,0.333514,220.420.514,18.374.408,C,B,B,B,B,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830434,BCDADBAACAB,DCDABBBDBCA,DADBCDCABCA,CDDBADBCDAB,1,270430231,102.986.818,102.986.818,-0.96346,0.353428,196.904.739,19.471.537,C,A,B,C,A,A,A,A,?,B,A,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830435,CCADABACADB,BBCDDDDBAAC,ADBCADCACDC,DAACBDCDBCB,1,270430231,102.986.818,102.986.818,-0.95262,0.330099,197.501.951,18.186.264,C,B,D,C,B,A,A,A,B,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830436,BCABDDAADBA,DCDABBDDBCC,BBCDCDCADAB,BACCBBCBCAC,1,270430231,102.986.818,102.986.818,-0.861261,0.297008,202.535.225,16.363.169,D,A,B,B,B,B,A,A,C,C,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830437,DCDCBCDBBBB,CBCACDBBDDB,DDABCBCBADC,CBCACCABACD,1,270430231,102.986.818,102.986.818,-0.318202,0.380419,232.454.172,20.958.562,C,B,B,B,B,A,?,?,?,?,?,?,?,?,'ABAIXO DA M?DIA'
27036227,3,1,603852,17830438,BBACBADACAD,ACABADBAABB,BAADCCADACC,CCDACABADBB,1,270430231,102.986.818,102.986.818,-1.885.271,0.435644,146.119.071,24.001.093,E,A,B,A,?,B,A,A,?,B,?,?,?,?,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830440,BAAADDDDBAD,CCBDDDCADAD,DAACCBDADAB,DDCDDDCAADA,1,270430231,1.112.257.634,1.112.257.634,-1.502.393,0.411774,167.213.107,22.686.014,F,E,E,B,A,A,B,B,B,B,B,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830442,DCABCABDADB,CAADBBDADCB,BBBBBBCCDAC,ACDBBCBAADC,1,270430231,1.112.257.634,1.112.257.634,-1.738.069,0.358798,154.228.924,19.767.388,E,B,B,B,A,B,A,A,?,D,B,D,?,?,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830443,CBADBADAAAB,ABABADDABCA,ACCAADBACAC,ABDDBADBDCC,1,270430231,1.112.257.634,1.112.257.634,-1.516.256,0.383526,166.449.348,21.129.737,D,B,C,B,A,B,A,A,?,A,B,B,B,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830444,BCBDDDDADDD,DBDDCDBADDB,CBCDCADDBCA,DCBAADBBBDC,1,270430231,1.112.257.634,1.112.257.634,-1.013.534,0.356435,194.145.994,19.637.203,D,B,B,B,B,A,A,A,C,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830445,AABDCBAACDA,BDDBDAACDAD,AAABAACABAA,AAABCDADBCD,1,270430231,1.112.257.634,1.112.257.634,-0.526994,0.343148,220.951.118,18.905.177,D,A,B,B,B,B,A,A,B,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830446,BBDBBABDCAD,DBAACAADDDC,BCABBBBBDBB,BBDABBAABB.,1,270430231,1.112.257.634,1.112.257.634,-1.598.662,0.369565,161.909.324,20.360.579,F,B,C,C,A,B,A,B,?,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830447,DAADCDCDCAA,BCADBBABBCB,C*ADBDDABBB,CACAADCAC*.,1,270430231,1.112.257.634,1.112.257.634,-2.234.524,0.440901,126.877.549,24.290.719,D,B,A,B,A,A,B,B,A,B,B,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830449,BCBCDDABABA,DBACDDDBDDB,CCADCDCCACB,CBCABBACACD,1,270430231,1.112.257.634,1.112.257.634,-0.551196,0.381542,219.617.749,21.020.432,D,A,B,B,B,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830450,BCCDABACBDC,BDDCDBACBBB,ACCBADDBCDC,BAABACBAACA,1,270430231,1.112.257.634,1.112.257.634,0.40673,0.361527,272.393.113,19.917.738,E,A,C,D,A,B,A,A,C,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830451,ACABCCDDADD,ADCADCBABBB,DACDDDDDDDC,DACBCDDDBAB,1,270430231,1.112.257.634,1.112.257.634,-2.077.491,0.461115,135.529.025,25.404.376,E,B,C,A,B,B,A,A,C,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830452,DADBCCCDBBA,BADABCACBAC,DCCDBCAABBD,DADCCCBCACC,1,270430231,1.112.257.634,1.112.257.634,-1.693.606,0.423498,15.667.854,23.331.929,C,A,A,B,B,A,B,A,C,A,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830453,ADADDDADABA,DCBCBCDBBAB,BACCCDBDBCB,DABCBACCBAB,1,270430231,1.112.257.634,1.112.257.634,-0.463512,0.312058,224.448.555,17.192.325,C,B,B,B,B,A,A,A,B,?,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830454,CBBBC*AAC*A,BA*AADBAACA,*CDBDCACDBA,ACABDADBBAB,1,270430231,1.112.257.634,1.112.257.634,-1.909.453,0.411942,144.786.803,2.269.527,D,E,B,B,?,A,A,A,C,D,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830455,ADCADBAADAB,BCADADABDBA,AADDCDDBACA,ADBDACDDABA,1,270430231,1.112.257.634,1.112.257.634,-1.213.439,0.398999,183.132.555,21.982.197,D,A,A,B,A,A,A,A,?,B,D,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830456,AABBCAAABAB,BAAABADBACA,AAABAAC*ACB,AAABBAAACBB,1,270430231,1.112.257.634,1.112.257.634,-2.311.784,0.46845,122.621.035,25.808.486,D,A,C,B,B,B,A,A,C,C,A,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830457,BDDCDAACCAB,CBDDDDAAADB,AAABCCCDDCC,DCABDBDBBCC,1,270430231,1.112.257.634,1.112.257.634,0.660726,0.456531,286.386.607,25.151.828,D,B,B,B,A,B,A,A,?,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830458,DCAABAAAAAA,AAB........,DDDBAACCBDC,ADDABACDBAA,1,270430231,1.112.257.634,1.112.257.634,-1.978.564,0.433535,140.979.246,23.884.901,E,A,B,B,?,?,A,A,B,B,A,B,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830459,DBCACDBADDC,DBCACDBADDC,CBBBCBADBCD,DCACBBCCCAC,1,270430231,1.112.257.634,1.112.257.634,-122.392,0.335934,182.555.121,18.507.734,D,B,B,B,B,B,A,A,C,B,A,B,A,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830460,DCBCBBBAAAD,ABBDCDAC*D.,BAABBBBBBDB,CABAAAABABD,1,270430231,1.112.257.634,1.112.257.634,-0.997243,0.31961,19.504.352,1.760.839,C,A,B,B,B,B,A,A,C,B,B,B,B,B,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830461,BCCDCBDDDCA,ACCDABADBDB,CAABAAAABBA,CCACBDAACBB,1,270430231,1.112.257.634,1.112.257.634,0.366293,0.393227,270.165.303,21.664.198,D,B,C,C,B,A,A,A,C,B,B,A,A,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830462,BCBAAACBACC,BCACBDBDCBC,ADABDCADDAD,BDACCDBCACB,1,270430231,1.112.257.634,1.112.257.634,-1.432.593,0.391557,171.058.624,21.572.192,D,A,B,A,A,A,B,B,C,A,B,A,C,A,'ABAIXO DA M?DIA'
27036227,3,1,603853,17830464,CDCDBCBDCCD,CDACAABDCAD,ACBACDCCAAB,CCDDCDCCDAD,1,270430231,1.112.257.634,1.112.257.634,-2.579.979,0.557241,107.845.271,30.700.281,E,B,B,A,D,D,?,A,?,?,A,B,A,A,'ABAIXO DA M?DIA'
