ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,IDEB,CLASSIFICADOR IDEB
2015,2,27,2704302,1,27038645,3,1,604061,2,5,17836929,1,1,16,2,5,BCBDCBDDAAA,BCCAADCAABB,DDCBAACAAAA,ABACCAACBCA,1,1,270430231,0.931785496,0.931785496,-0.463698,0.325064,224.438.308,17.908.869,-0.677122,0.362366,212.118.456,20.253.479,1,B,B,K,C,C,B,B,B,A,A,B,A,A,B,C,E,A,A,G,A,A,B,G,A,A,A,A,B,A,A,A,,A,,,,,A,,A,A,B,A,B,A,,A,A,A,A,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038645,3,1,604061,2,5,17836930,1,1,2,2,3,BDADCCDADCC,ACDBDCADDDA,ADBADADBCBC,CBACBBCABDC,1,1,270430231,0.931785496,0.931785496,-1.524.165,0.359106,166.013.615,19.784.357,-1.545.492,0.532512,163.583.235,29.763.335,1,A,B,H,G,A,A,B,B,B,A,B,B,B,B,C,E,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,C,B,C,A,A,A,A,A,A,A,B,A,C,A,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038645,3,1,604061,2,5,17836931,1,1,20,6,2,CCDDBBDABBB,BCCDCDAACCA,DDABAADBDBD,CAADADCBBAD,1,1,270430231,0.931785496,0.931785496,-0.695393,0.299603,211.673.451,16.506.137,-0.717217,0.392516,209.877.453,21.938.633,1,B,B,J,D,B,A,B,B,A,A,B,A,A,B,B,D,A,A,G,A,A,B,G,A,A,A,A,A,A,B,B,C,A,A,A,,C,A,A,D,A,B,A,A,A,A,A,A,B,A,D,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038645,3,1,604061,2,5,17836932,1,1,3,3,4,CBCBDCADCDC,BCDADCBCBAB,CABCBBBDCBD,BACBCCDDACC,1,1,270430231,0.931785496,0.931785496,-1.068.207,0.392726,191.133.874,21.636.596,-0.657963,0.381176,213.189.297,21.304.814,1,A,B,J,E,C,B,B,B,A,A,A,A,A,B,C,C,A,A,B,A,A,B,C,A,A,A,A,A,A,A,A,B,A,C,A,C,C,C,B,B,B,B,B,A,A,A,B,A,A,A,D,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038645,3,1,604061,2,5,17836933,1,1,14,7,2,BCCAADAADDC,CDDBAACAACA,ABCACDABDBC,BBDBCDCDBAB,1,1,270430231,0.931785496,0.931785496,-1.659.169,0.444708,15.857.579,24.500.459,-172.451,0.556305,153.577.503,31.093.181,1,A,,C,C,A,A,A,B,B,A,B,A,B,B,C,C,B,A,B,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038645,3,1,604061,2,5,17836934,1,1,15,1,4,DBCABDADDDB,BDDDDBACADA,CBCBCCBCCDD,DADDBBDDCCB,1,1,270430231,0.931785496,0.931785496,-0.482733,0.368654,223.389.606,20.310.389,-0.945184,0.395216,197.135.847,22.089.542,1,B,B,F,D,A,A,B,B,B,A,B,A,B,B,,E,A,A,D,A,A,A,F,A,A,A,A,A,A,A,B,C,A,B,B,B,C,B,C,B,A,B,A,C,B,A,B,A,B,A,D,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837050,1,1,19,5,1,BAABBDDADBB,CBDACADABBB,ABBCBDDCACA,BCCABDBCBDD,1,1,270430231,102.986.818,102.986.818,-1.363.674,0.358557,174.855.604,19.754.111,-0.883271,0.391766,200.596.309,21.896.714,1,B,F,K,D,B,B,B,B,A,A,B,A,B,A,B,B,A,A,C,A,A,B,G,A,A,B,A,A,A,A,A,C,B,C,C,C,C,C,C,D,A,B,C,A,A,A,B,B,B,B,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837051,1,1,6,6,7,DCADBBABBAB,DCDDCABDDDB,DDBCADABABB,DBCCCADACBA,1,1,270430231,102.986.818,102.986.818,-1.160.697,0.380362,186.038.289,20.955.422,-1.825.094,0.512255,147.955.629,28.631.124,1,B,B,C,D,A,B,B,,A,A,B,A,A,C,D,E,A,A,C,A,A,B,G,A,B,A,A,A,A,A,A,B,C,C,A,A,C,C,B,E,E,B,B,A,B,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837052,1,1,2,2,3,DADABACDBDC,ACDBCDBDCCB,BCADCADDACA,AAAABCDACDA,1,1,270430231,102.986.818,102.986.818,-2.362.706,0.448992,119.815.571,24.736.479,-126.189,0.430164,179.434.411,24.042.867,1,B,B,J,E,C,B,B,B,A,A,B,A,A,B,C,E,A,A,G,A,A,A,G,A,A,B,A,A,A,B,A,C,A,C,A,C,C,B,B,A,C,B,A,A,B,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837053,1,1,15,1,4,DBAABBCBADD,BDACDBACBCA,DABCBCACBBC,DBACCBBCDAB,1,1,270430231,102.986.818,102.986.818,-1.200.975,0.476062,183.819.239,26.227.856,-1.103.914,0.573368,188.264.058,32.046.872,1,B,A,J,E,C,C,A,C,B,B,B,B,B,B,D,D,A,A,D,A,A,B,B,A,A,A,A,A,A,A,A,,,C,B,A,A,B,C,A,B,B,A,A,B,B,,,,,,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837055,1,1,8,1,3,DBBACDDAACD,ABCAABBDADC,CBBBBBCCABD,CCDCABDBCDA,1,1,270430231,102.986.818,102.986.818,-0.83942,0.340771,203.738.519,1.877.422,-0.176591,0.331928,240.094.299,18.552.229,1,A,B,J,F,D,B,B,B,B,B,A,B,B,C,E,F,A,C,G,A,A,A,F,A,A,B,A,A,A,A,A,B,A,B,B,B,C,B,C,D,A,B,A,C,C,A,A,A,A,A,D,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837056,1,1,9,2,4,ACCDCDAABCA,BDDADBACBAA,BADBBACAABA,ABDCCCDABCB,1,1,270430231,102.986.818,102.986.818,-0.286367,0.374333,234.208.069,20.623.264,-1.185.074,0.483818,183.727.836,27.041.714,1,B,B,L,E,C,A,A,B,B,A,B,A,B,B,C,D,A,A,E,A,A,A,E,A,A,A,A,A,A,A,A,A,A,B,A,C,B,C,A,A,A,B,A,B,B,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837057,1,1,5,5,6,BDBDDDDDCBA,DACABBBABCC,CAACBDACCAA,CABCCCDBCCB,1,1,270430231,102.986.818,102.986.818,-1.081.523,0.325388,190.400.251,17.926.719,-0.368835,0.324421,229.349.334,18.132.645,1,A,B,H,G,B,C,B,C,B,A,B,A,A,B,D,F,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,B,A,B,C,A,A,B,C,A,B,B,A,A,B,A,B,A,A,A,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837058,1,1,14,7,2,CADDADBCBAB,BCDDCACBCDA,ACCBCBDDCDC,ABADBACBCDD,1,1,270430231,102.986.818,102.986.818,-0.955256,0.316938,197.356.725,1.746.118,-0.953036,0.386447,19.669.698,21.599.422,1,A,B,J,E,B,B,B,B,B,A,B,B,B,C,C,C,A,A,B,A,A,A,F,A,A,B,A,A,A,A,A,C,A,A,A,A,C,C,B,D,E,B,A,A,B,A,A,A,A,A,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837059,1,1,21,7,3,CADABAACDBB,ACACBCACAAC,ABDBADADDCA,ACBABDAABBB,1,1,270430231,102.986.818,102.986.818,-1.722.598,0.370946,155.081.273,20.436.663,-2.038.184,0.570663,136.045.533,31.895.684,1,B,A,K,C,B,B,B,B,B,B,B,A,B,B,C,D,A,A,G,A,A,A,A,B,A,C,A,A,A,A,A,C,B,B,A,C,B,C,C,A,E,B,A,A,A,A,C,B,A,B,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837060,1,1,11,4,6,BCAADCACBDC,DADCDBABADD,CDABDBDCACA,DDBDBDDACCD,1,1,270430231,102.986.818,102.986.818,-0.940041,0.458074,19.819.497,25.236.837,-142.799,0.503497,170.150.696,28.141.619,1,A,B,G,D,B,B,B,B,B,B,A,B,A,B,C,A,B,A,B,A,A,B,A,A,B,B,B,,A,B,B,B,A,C,A,B,C,B,A,A,A,A,D,B,C,A,D,C,B,D,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837061,1,1,10,3,5,AAADBCADADB,DBCABDDBABB,DCBABADACBA,ABACBDBCDCA,1,1,270430231,102.986.818,102.986.818,-1.504.993,0.370577,167.069.865,20.416.333,-0.620299,0.342498,215.294.426,19.143.011,1,A,B,G,G,E,C,A,B,E,B,B,B,B,B,D,E,A,A,C,B,B,A,F,A,B,A,A,A,A,A,A,C,B,C,B,A,B,B,C,B,A,B,B,C,C,A,B,B,B,B,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837062,1,1,3,3,4,CCDDADABCDC,AABCDBACBDA,CABDACDBCBD,ABDCABCDBAB,1,1,270430231,102.986.818,102.986.818,-0.885203,0.360444,20.121.618,19.858.072,-0.888473,0.422057,200.305.557,23.589.748,1,B,B,A,D,C,B,D,B,A,A,B,A,B,B,D,E,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,C,,C,B,B,C,A,C,C,A,B,A,C,B,A,B,A,A,B,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837063,1,1,4,4,5,BDDADCACDDB,BACCDDCDABA,BADBBDDDAAB,CBACCDCCBDA,1,1,270430231,102.986.818,102.986.818,0.489535,0.371969,276.955.119,20.493.023,0.182483,0.33776,260.163.781,18.878.193,1,A,A,F,C,D,A,C,D,B,B,B,B,C,C,C,C,A,A,G,A,B,A,G,A,B,C,A,A,A,A,A,C,C,C,B,C,C,C,C,C,C,B,A,C,A,A,A,B,C,B,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837064,1,1,18,4,7,BDDDDBABBBB,CCDBBDAACDB,AADBCDDBDCB,BBABABDDCAB,1,1,270430231,102.986.818,102.986.818,-0.367386,0.346295,22.974.446,19.078.556,-0.440496,0.409802,225.344.034,22.904.788,1,B,B,D,D,A,B,B,B,A,A,B,A,A,B,D,D,A,A,G,A,A,B,G,A,A,B,A,A,A,A,B,C,B,B,B,C,A,B,,C,A,B,B,B,A,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837066,1,1,3,3,4,CCABADADCAC,ADDDCBABDCB,BCACACCACBC,CADDACBDACB,1,1,270430231,102.986.818,102.986.818,-1.632.216,0.397087,160.060.722,21.876.858,-0.859553,0.410123,201.921.963,22.922.729,1,B,A,D,C,E,A,B,B,B,B,B,A,B,B,C,E,A,A,B,A,A,A,B,A,,B,A,A,A,A,A,C,B,B,B,C,C,C,C,A,A,B,C,C,A,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837067,1,1,4,4,5,BCDCDCACBAA,BCCDDACDABD,BAABBDBDDCB,BBACBDCCBCA,1,1,270430231,102.986.818,102.986.818,0.072251,0.409709,253.965.541,22.572.247,0.486399,0.353569,277.150.353,19.761.794,1,A,B,C,D,C,C,B,B,B,A,A,A,B,B,D,E,A,A,G,B,B,A,F,A,A,B,A,A,A,A,A,B,A,A,A,A,C,B,C,D,A,B,A,B,A,A,A,B,A,B,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837068,1,1,7,7,1,CBDABBBCCCD,CBDCABCBDDA,DDCCBDDABDC,CCCBBBBDADD,1,1,270430231,102.986.818,102.986.818,-180.733,0.36902,150.413.103,20.330.553,-1.283.589,0.426965,178.221.604,23.864.068,1,A,B,L,E,D,,B,B,A,A,B,A,A,B,C,D,A,A,G,A,A,B,G,A,A,C,A,A,A,A,B,C,B,B,B,C,C,C,B,A,D,B,B,A,,B,,,A,A,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837069,1,1,17,3,6,BCAABCDDCBC,ADCDADBADDB,DBADCABCCCD,CCACBABDACB,1,1,270430231,102.986.818,102.986.818,-2.477.686,0.480369,113.480.936,26.465.144,-1.448.593,0.523064,168.999.146,29.235.265,1,A,B,J,G,B,B,B,B,A,B,A,A,B,B,B,B,B,A,A,A,A,A,B,A,B,A,A,A,A,B,B,A,C,B,A,C,B,C,A,B,A,A,D,B,B,C,B,D,A,C,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837071,1,1,16,2,5,BABDADCACAC,DBADDDABACB,ABDDABCCBBB,DACDBADCAAB,1,1,270430231,102.986.818,102.986.818,-1.929.644,0.439681,143.674.413,24.223.505,-1.370.104,0.469929,173.386.079,26.265.426,1,A,A,F,E,B,C,B,B,B,C,B,C,B,B,D,C,B,A,F,A,A,A,G,B,B,C,A,A,A,A,A,C,A,B,A,B,B,A,B,B,A,A,D,,C,B,C,D,B,A,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837072,1,1,20,6,2,ACCDBBDABDC,BABDCBAAABD,DAABDACCADB,CDBBAAACBBD,1,1,270430231,102.986.818,102.986.818,-105.974,0.292917,19.160.035,16.137.783,0.311381,0.314909,26.736.819,17.600.997,1,A,A,J,D,E,D,B,B,B,A,B,A,B,C,C,F,A,A,F,A,A,A,D,A,A,A,A,A,A,A,A,B,A,B,A,C,C,A,B,A,E,B,A,A,A,A,B,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837073,1,1,1,1,2,DDAACBDADDD,AABCBACADBC,CCDDDCCAADD,C.BBAADABBD,1,1,270430231,102.986.818,102.986.818,-1.975.945,0.37692,141.123.535,2.076.579,-0.490984,0.446214,222.522.142,24.939.939,1,A,B,B,F,B,A,B,B,A,C,A,A,A,B,D,D,B,A,A,A,B,B,,A,B,A,A,A,A,A,A,A,B,B,B,A,,B,B,C,B,A,C,B,A,B,A,C,C,A,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604065,2,5,17837074,1,1,6,6,7,AACAABCABCD,DBCDCBCADAB,DDDBAAABDBB,AABCADBAACA,1,1,270430231,102.986.818,102.986.818,-1.802.259,0.433823,150.692.481,23.900.768,-165.056,0.498411,15.771.074,27.857.351,1,A,F,H,D,C,,B,B,A,B,B,A,A,B,C,A,A,A,A,B,A,A,C,A,A,B,A,A,A,A,A,A,B,A,B,A,A,A,C,A,A,A,B,A,B,B,C,D,C,B,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837077,1,1,19,5,1,BBCDDDAAD..,BBCBABBBBAB,DBACBAAAAAA,CBCAABCABDD,1,1,270430231,1.463.496.887,1.463.496.887,-1.572.672,0.390612,163.341.201,21.520.129,-0.510808,0.353471,221.414.133,19.756.317,1,A,B,G,G,B,B,B,B,B,A,B,A,A,B,D,F,A,A,A,A,A,A,,A,A,A,A,B,A,B,B,C,B,B,B,A,C,C,B,A,A,A,C,A,C,B,B,A,A,B,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837078,1,1,2,2,3,CDCACDCDDDC,DACBDDCCADD,BBDABABACBB,CACACDACCDC,1,1,270430231,1.463.496.887,1.463.496.887,-1.680.005,0.35277,157.427.865,19.435.286,-1.621.888,0.479746,159.313.285,26.814.121,1,B,B,C,E,C,D,B,B,B,B,A,A,B,B,E,E,A,C,B,A,A,C,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,C,B,A,A,A,A,B,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837082,1,1,5,5,6,BAADDBBAABB,ABADCBDBBCA,ADABBCBCAAB,AABABABBCAB,1,1,270430231,1.463.496.887,1.463.496.887,-1.320.181,0.388238,177.251.779,21.389.337,-1.587.264,0.501129,161.248.501,28.009.266,1,B,A,D,D,C,A,B,B,A,A,B,A,A,C,C,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,A,C,C,C,A,C,B,A,C,B,A,C,A,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837087,1,1,21,7,3,CADC.CCBBBD,DCBADABDAAC,CCCBADDDBCC,DDCCCDBBCDD,1,1,270430231,1.463.496.887,1.463.496.887,-2.109.068,0.392809,133.789.342,21.641.169,-0.9507,0.437947,196.827.545,24.477.877,1,A,F,I,D,D,C,C,B,C,A,C,D,C,C,D,C,A,B,G,B,A,B,G,B,B,C,A,A,A,A,A,A,A,A,A,A,A,A,A,C,D,B,C,A,A,A,A,A,A,A,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837088,1,1,7,7,1,CBABCADAAAC,CABBCDABBAD,DBCBADDDDDD,ADDDCDAAACC,1,1,270430231,1.463.496.887,1.463.496.887,-2.031.572,0.450188,138.058.857,24.802.371,-2.205.186,0.53708,126.711.402,30.018.651,1,B,B,I,D,B,A,A,B,B,A,A,A,A,B,B,E,A,A,G,B,B,A,G,B,B,A,A,A,A,A,A,C,B,C,C,C,A,A,A,D,A,B,A,A,,C,C,A,A,A,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837089,1,1,18,4,7,AAADABAADAA,AAD.ABDAABA,BA*ABABCBC.,ACAAABDCDDA,1,1,270430231,1.463.496.887,1.463.496.887,-2.092.399,0.443751,134.707.693,24.447.735,-1.357.219,0.487056,174.106.252,27.222.694,1,B,A,K,E,,D,D,C,B,A,B,A,C,C,D,E,A,A,B,B,B,A,F,A,A,A,A,B,A,A,B,C,A,B,C,B,B,A,C,D,A,A,A,B,C,C,A,C,A,A,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837090,1,1,12,5,7,BCCBDDBCCBC,DCDCCDDBBCC,CDADCADBDAB,DCDABCACCDC,1,1,270430231,1.463.496.887,1.463.496.887,-1.370.808,0.34454,174.462.568,18.981.867,-1.496.855,0.462042,166.301.671,25.824.603,1,B,F,B,G,D,A,C,B,B,A,A,A,A,C,D,E,A,A,G,A,A,B,G,A,B,A,A,A,A,A,A,C,B,C,B,C,C,B,C,A,D,B,B,C,C,A,A,A,B,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837092,1,1,9,2,4,BACAADAAABA,DDDBDADBDAB,BCABCADBCBC,ACDBDABCCDB,1,1,270430231,1.463.496.887,1.463.496.887,-1.855.688,0.495812,147.748.898,2.731.595,-0.849213,0.452847,20.249.989,25.310.673,1,B,C,G,E,B,A,C,B,B,A,B,B,B,B,B,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,A,C,A,A,A,C,A,C,C,B,B,B,B,A,A,B,B,B,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837093,1,1,20,6,2,AABABDDABBB,ABBACADACBA,DABBCBDDCDA,CAABADDAADD,1,1,270430231,1.463.496.887,1.463.496.887,-1.446.545,0.32765,170.289.962,1.805.134,0.244953,0.310319,263.655.374,17.344.451,1,B,B,C,D,C,C,C,D,D,C,B,A,C,C,E,E,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,B,B,B,A,C,B,A,B,A,A,B,B,C,A,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837094,1,1,14,7,2,CADBCCBACDA,BDBDAABBBBA,DDCAABDACCC,ADCBAACCBBC,1,1,270430231,1.463.496.887,1.463.496.887,-1.302.577,0.35657,178.221.643,1.964.464,-0.996226,0.405228,194.282.991,22.649.136,1,B,B,E,D,A,A,B,C,B,A,B,A,B,B,C,C,A,B,B,A,A,B,G,A,A,C,A,A,A,A,B,C,B,C,B,A,A,A,A,D,D,B,A,C,B,A,A,B,A,B,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837095,1,1,3,3,4,CCADACADCDA,ADACCBABACD,ABBCCADBBBB,BBBBABCAAAC,1,1,270430231,1.463.496.887,1.463.496.887,-129.961,0.369467,178.385.105,20.355.179,-1.708.862,0.608013,154.452.106,33.983.262,1,B,B,D,D,C,B,B,C,B,A,B,A,A,B,D,F,A,A,G,A,A,B,G,A,A,B,A,A,A,A,B,C,B,B,B,C,B,C,C,A,D,B,A,A,A,A,A,A,A,A,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837096,1,1,16,2,5,ABCBCCBDBCB,CBABBBBBABB,CDBCCBCDADC,CBBCCDCCDCB,1,1,270430231,1.463.496.887,1.463.496.887,-1.822.391,0.431797,149.583.341,23.789.149,-1.487.626,0.484235,166.817.501,27.065.021,1,B,,I,E,C,A,A,B,A,A,A,A,A,B,C,E,A,A,,A,A,C,B,A,A,C,A,A,A,A,A,C,B,C,C,B,B,C,C,C,A,B,D,A,B,A,B,B,B,B,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837097,1,1,17,3,6,BCAAABADDBC,DDBDCCCBACA,BCDCBDACCDC,DCBABCCBBCB,1,1,270430231,1.463.496.887,1.463.496.887,-1.809.421,0.436529,150.297.902,24.049.851,-1.284.711,0.46654,178.158.893,26.076.007,1,B,C,F,F,A,B,B,C,A,A,B,A,A,B,C,E,A,B,C,A,A,B,G,B,B,C,B,B,B,B,B,C,A,B,,,C,B,A,D,C,A,B,B,B,A,B,A,A,B,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837098,1,1,21,7,3,DAADBDAAADA,AAAABABDAAA,ACAACDAAADC,AABAAADADBC,1,1,270430231,1.463.496.887,1.463.496.887,-2.115.408,0.479107,13.344.005,26.395.616,-1.324.822,0.5321,175.916.995,29.740.308,1,B,A,K,F,C,B,B,B,B,A,A,B,A,B,C,C,A,B,G,A,A,B,C,A,,B,A,A,A,A,A,C,A,B,A,B,A,B,A,C,C,B,A,B,B,A,A,A,A,A,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837099,1,1,6,6,7,DAAABADAADD,DAABBABCADA,DDDDABABBAB,DACACAAAAAB,1,1,270430231,1.463.496.887,1.463.496.887,-2.131.384,0.456918,132.559.878,25.173.149,-1.832.989,0.509764,147.514.359,28.491.897,1,A,B,I,F,B,B,B,B,B,,B,B,B,B,B,F,A,A,B,B,A,A,G,B,A,A,A,A,A,A,A,A,A,A,C,B,A,A,B,B,B,B,A,A,C,A,A,A,B,A,A,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837100,1,1,4,4,5,***DDBACDDB,***DADBABBD,***CCCDCCCC,***CCDBCACA,1,1,270430231,1.463.496.887,1.463.496.887,-1.566.825,0.441311,163.663.332,24.313.307,-1.147.592,0.425572,185.822.793,2.378.621,1,B,B,C,G,B,A,B,B,B,B,B,A,A,B,C,F,A,A,G,A,A,A,G,A,A,C,A,A,A,A,A,C,B,C,C,B,C,C,B,E,E,B,D,A,B,B,B,A,B,A,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837101,1,1,15,1,4,DBCACDCBBDB,BDABDAAACBB,ABCBCABCBBD,CADAABBCBCB,1,1,270430231,1.463.496.887,1.463.496.887,-0.657418,0.420711,213.765.622,23.178.384,-1.224.635,0.409863,18.151.668,22.908.197,1,B,A,K,C,D,A,C,B,A,A,A,A,B,B,,F,A,A,B,A,A,B,G,,A,A,A,A,A,A,A,C,A,C,B,A,B,B,B,A,A,B,A,A,A,A,A,A,A,A,B,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837102,1,1,19,5,1,DCCBBDBAABA,CBBACDDDBCB,CDDDCDCCACD,DCBBBCADBAB,1,1,270430231,1.463.496.887,1.463.496.887,-0.877078,0.357697,201.663.814,19.706.731,-1.643.758,0.514429,15.809.092,28.752.634,1,B,B,A,D,B,A,B,C,A,B,B,A,A,B,D,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,C,B,B,C,A,A,A,A,B,A,C,A,A,A,A,A,A,C,4.5,ABAIXO DA MÉDIA
2015,2,27,2704302,1,27038980,3,1,604066,2,5,17837103,1,1,1,1,2,DADAACBDABC,BACDDCBACBA,BCBDBCDABCD,ABCDDCDABCD,1,1,270430231,1.463.496.887,1.463.496.887,-2.119.169,0.496772,133.232.843,2.736.884,-1.394.603,0.475356,172.016.773,26.568.753,1,A,A,D,E,,B,,B,B,B,B,A,A,B,E,A,A,B,G,A,A,A,G,B,B,A,A,A,A,A,A,A,B,A,A,A,C,A,C,A,A,B,A,C,C,A,A,A,A,A,A,4.5,ABAIXO DA MÉDIA
