ID_ESCOLA,ID_LOCALIZACAO,ID_ALUNO,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q005,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q012,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q038,TX_RESP_Q044,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
27036103,1,17829744,CCACBADBBAD,DBBACDDBDDB,DDCCCCDBADC,DBCABACCABD,270430231,1.275.074.889,-0.290406,0.356725,233.732.914,19.938.191,1,B,B,B,B,A,B,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829745,DCBADADCBC.,ADADBACABDB,BDACDABDBDA,DCABCBCBDA.,270430231,1.275.074.889,-1.449.744,0.539365,168.934.814,30.146.365,1,C,B,E,E,B,A,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829746,BCAAADADAAC,CDDABBBBAAD,ABADCADBADD,DCCDDCDCADB,270430231,1.275.074.889,-1.048.785,0.431893,191.345.346,24.139.505,1,B,B,B,A,B,A,A,A,B,C,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829747,BDDADBACADD,DCBCBCABBAA,BAABCDCCACB,DABBCABBBDC,270430231,1.275.074.889,-0.011228,0.297065,249.336.822,16.603.654,1,B,B,B,B,A,B,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829748,CABDBDBBBCD,ACDBCDACADD,ADCAADDDCDA,DCBCBDBCCAB,270430231,1.275.074.889,-1.760.414,0.491438,151.570.744,27.467.614,1,E,C,B,B,A,A,A,A,B,C,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829749,CCADABADBDC,BDCDBDBACBC,BCACABDCCCD,CBCCCDCDACB,270430231,1.275.074.889,-0.376249,0.355059,228.934.949,19.845.074,1,A,B,C,B,B,A,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829750,BDCCDBABBCC,CDD*BBDBBAD,DAABCBBDBCB,DCCDCCDCADB,270430231,1.275.074.889,-0.020232,0.328763,248.833.567,18.375.329,1,B,C,B,B,A,C,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829751,CBADCDA.CDD,BABBCBAADCA,DACACBADCAC,ADABBACABDB,270430231,1.275.074.889,-1.260.804,0.41319,17.949.511,23.094.151,1,D,A,C,B,B,A,A,A,C,C,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829752,BBBACDDDDB.,BADDCCACBAA,DBCACAAAACD,ABDBCDAAACB,270430231,1.275.074.889,-0.361491,0.369276,229.759.807,20.639.695,1,D,B,B,A,B,A,A,A,A,C,A,A,C,'ABAIXO DA M?DIA'
27036103,1,17829754,BABDCDDAACA,BCADADDAACC,ADABDADCCCB,CCACCDCDAAA,270430231,1.275.074.889,-0.627335,0.346946,214.901.167,1.939.162,1,A,B,B,B,B,C,A,A,B,C,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829755,DCDBBBDBABB,ABAACBCADCB,DDBCBADBBDB,CBCADAACCCD,270430231,1.275.074.889,-0.766537,0.355204,207.120.844,19.853.178,1,B,C,B,?,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829756,CAABDDAABAB,CABDAAAAADA,BDAACDDDAB.,ABADAADADAD,270430231,1.275.074.889,-1.054.349,0.41086,191.034.361,22.963.922,1,A,E,D,C,B,E,A,A,A,B,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829758,BBBACDCABDC,AC*ABCBBBBB,BBBAACAAABC,CCCBDBBCCAD,270430231,102.986.818,-0.375927,0.438658,228.952.946,24.517.617,1,D,B,B,B,A,C,A,A,B,B,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829759,BBCDCDADDAB,ACABCABDADA,BAABBBDBABC,BDCABADCAAC,270430231,102.986.818,-1.052.428,0.416802,19.114.173,23.296.034,1,B,B,A,A,A,A,A,A,?,B,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829760,BCABDDBDCDC,ADDCCBDADAD,DDACCADDCCD,DDACDADBADD,270430231,102.986.818,-1.096.462,0.378291,188.680.567,21.143.565,1,B,A,B,B,B,A,A,A,C,A,A,A,C,'ABAIXO DA M?DIA'
27036103,1,17829761,BCDBAAACBDC,AADBABABCDD,BAACBDBACDD,ABDACDABBCC,270430231,102.986.818,-1.141.829,0.467488,1.861.449,26.128.993,1,D,A,B,A,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829763,DBCBAAAAADA,ABADDDCABBC,DCBCCCBDCCD,BBCCCCBCACB,270430231,102.986.818,-1.346.457,0.482776,174.707.765,26.983.474,1,E,B,B,A,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829764,BCDADBABDCC,BACDDDCDDBA,AABBCCDDBCC,DDCDCDBDACB,270430231,102.986.818,-1.218.627,0.43052,181.852.481,24.062.765,1,C,C,B,A,B,B,A,A,C,C,D,D,B,'ABAIXO DA M?DIA'
27036103,1,17829765,CDCDBBDABDB,CACADDAABAB,DCBDACCACAC,DDCBDBBCCDC,270430231,102.986.818,-1.225.679,0.467552,181.458.328,2.613.257,1,B,B,B,B,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829766,BDBDABDDAAA,BCADBBADADD,AAAAAACABDB,CBACCBBCCDD,270430231,102.986.818,-0.992958,0.392975,194.465.647,21.964.288,1,C,B,B,B,A,A,B,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829767,AACAABAADAC,ADB.ACDBAAA,ACACCACABBA,DAACDDAACAC,270430231,102.986.818,-1.343.985,0.426441,174.845.931,2.383.478,1,C,C,B,B,A,A,A,A,A,C,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829769,CBDDCDACCAC,DBBACDBDDAB,DCABDBADADC,ABDABB*BDCD,270430231,102.986.818,-0.255261,0.35168,235.697.249,19.656.214,1,B,?,B,A,A,A,A,A,C,C,A,A,C,'ABAIXO DA M?DIA'
27036103,1,17829770,CCCCBBDBBAD,DBBACDCBDAB,DCBBACDBBDA,DBBABCACDD.,270430231,102.986.818,-0.329259,0.356402,231.561.329,19.920.137,1,C,B,B,B,A,A,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829771,DCCDCBDAAAA,BCBADDADDDA,BDAAADDABBD,BBADACADACA,270430231,102.986.818,-0.658026,0.355534,213.185.776,19.871.623,1,E,D,C,C,A,A,A,A,?,C,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829772,DCDDBBADDDA,ACACBCDCBBA,ABCCABCDCDC,DCABAACBBAA,270430231,102.986.818,-111.472,0.430322,187.660.085,24.051.698,1,B,A,B,B,A,A,A,A,A,A,B,A,A,'ABAIXO DA M?DIA'
27036103,1,17829774,CADAD*CAADC,DBABDDACDDB,**ACC*DDBCB,ABDBDAAAADD,270430231,102.986.818,-0.990397,0.361035,194.608.787,20.179.087,1,B,B,B,A,B,B,A,A,C,C,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829775,BBCBCDACDCB,BCDBDBACBCB,CBDACBACBCD,BADBCBBDBCC,270430231,102.986.818,-0.522541,0.356075,220.758.348,19.901.861,1,E,C,D,C,C,A,A,B,A,B,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829776,DABCCDABCDA,BCDABCABBCD,DCBABB*ABBC,DABCDBCCAAB,270430231,102.986.818,-1.202.509,0.438825,182.753.354,24.526.951,1,?,A,B,B,A,A,A,A,C,A,A,A,C,'ABAIXO DA M?DIA'
27036103,1,17829777,DCBDCADACCC,CADADBDCDBB,DDADACDBBBB,ACACABDBCDC,270430231,102.986.818,-1.074.129,0.420728,189.928.811,23.515.467,1,C,B,B,A,A,A,B,A,B,B,A,A,C,'ABAIXO DA M?DIA'
27036103,1,17829778,ACCCACDBAAC,DCADBDDABAB,BBBCACABADB,DDBDADDBABA,270430231,102.986.818,-1.691.604,0.503433,155.416.696,28.138.042,1,B,B,B,B,?,A,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829779,DBBCCACBDCB,BCBCADCBBDD,ABDBABACDDD,ADADBADDDDA,270430231,102.986.818,-1.273.032,0.385919,178.811.659,21.569.911,1,E,B,B,A,A,A,A,A,B,C,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829780,CADABBAABAA,AAADBCBADBA,AADBCBCDDBB,DAACDABDBCB,270430231,102.986.818,-0.595247,0.401781,21.669.464,22.456.475,1,B,B,B,A,A,B,A,A,A,C,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829781,BDBDCBDAADC,BBBCCDCBCDA,CCDBCABBBBB,AABDCADBBCB,270430231,102.986.818,-1.614.702,0.547124,159.714.927,30.580.034,1,C,B,B,A,A,A,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27036103,1,17829782,BCCCDBCAAAD,DBCBDBDABBA,ACBDBCCCADB,ABDAABDACAD,270430231,102.986.818,-1.841.201,0.495945,147.055.371,27.719.521,1,D,D,C,B,A,B,A,A,B,C,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829783,BACCCBAADAB,ACBBDDAACDB,BAACCDDDAAC,BCCBABDBCBC,270430231,102.986.818,-0.292439,0.328847,233.619.285,18.380.024,1,B,B,A,B,B,A,A,A,?,A,B,A,B,'ABAIXO DA M?DIA'
27036103,1,17829784,CCADABADBDC,BCDCDBAABBA,DCCBDDBACBC,BADCBDDABCB,270430231,102.986.818,-0.867585,0.496927,201.473.036,27.774.407,1,B,A,B,B,A,B,A,B,A,A,A,A,B,'ABAIXO DA M?DIA'
27036103,1,17829786,DBDBCDDBDDB,BBCBCDBCADB,BACABBACABD,CBACADCBCBC,270430231,102.986.818,-1.002.447,0.419572,193.935.285,23.450.856,1,B,B,C,C,B,A,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830349,CADCADCACAB,DBAACAAADCB,DCAADCDBCAC,ABAABCAAADC,270430231,1.136.406.267,-0.777954,0.454456,206.482.721,25.400.604,1,B,B,B,A,A,A,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830350,CABBCABBBAA,AABDAABDAAA,ACBDBDBAACD,ABCACDADBAB,270430231,1.136.406.267,-0.741359,0.418271,208.528.101,2.337.814,1,C,C,B,A,A,A,A,A,C,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830352,DAAACBDAADA,BACDCCADDDB,CAABABDBABC,CAAADBBDACA,270430231,1.136.406.267,0.095485,0.331342,25.530.126,18.519.476,1,D,B,B,A,A,A,A,A,C,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830353,BCACAAADDAA,DCBABBDACAB,CBABAAACBAB,DDACACABABB,270430231,1.136.406.267,-1.322.794,0.444785,176.030.345,24.860.069,1,B,B,B,A,A,A,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830354,BCCCBDCDDBD,CBDDDDAACAD,BAACCDBDBCB,BCABABDBBBC,270430231,1.136.406.267,-0.108805,0.307914,243.883.016,1.721.003,1,E,C,B,B,B,A,A,A,C,A,A,B,B,'ABAIXO DA M?DIA'
27036227,1,17830355,CDCABDDBBAC,CBDACDABDDB,DAACADCBDBA,ACAABBBADDA,270430231,1.136.406.267,-152.219,0.514286,164.885.638,28.744.642,1,C,B,B,B,A,A,A,A,?,A,B,A,A,'ABAIXO DA M?DIA'
27036227,1,17830356,DCCDCDAAACA,BDCADBACBDB,ADABAACABCA,DADCCDDBACC,270430231,1.136.406.267,-0.850678,0.397684,202.418.007,22.227.485,1,B,B,A,B,A,A,A,A,B,A,A,A,C,'ABAIXO DA M?DIA'
27036227,1,17830357,DAAABDAAADA,AAADAABBAAA,ABCBACDBCDB,AADDDACBADC,270430231,1.136.406.267,-1.958.172,0.553306,140.517.589,3.092.556,1,B,B,B,A,A,A,B,B,B,A,B,B,B,'ABAIXO DA M?DIA'
27036227,1,17830358,ACABCABDBDC,ADCCBBABACA,ACABBAACAAB,ADABDCACDAB,270430231,1.136.406.267,-1.019.246,0.637704,192.996.349,35.642.761,1,B,A,B,A,A,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
27036227,1,17830359,ABDACBAACBB,CBBBABBBCCA,DCCCDBDBCDC,ADABCACBBAD,270430231,1.136.406.267,-0.709894,0.38139,210.286.753,21.316.775,1,C,B,C,A,A,A,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830360,CCADAAACADA,DCCACAABAAC,DBACBBDDCBB,CBADBDDDAAC,270430231,1.136.406.267,-0.916653,0.367892,198.730.511,2.056.234,1,C,B,B,B,A,A,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830361,CBDBABACBBC,ABACDDCDCDB,CDCCBACBBBC,ABCBCAACADD,270430231,1.136.406.267,-2.190.479,0.540685,12.753.341,30.220.143,1,E,A,E,B,B,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830362,ADBCDAAADAB,BCADDAADADA,AACACDBAACC,BBABCBDCBDA,270430231,1.136.406.267,-0.840329,0.442114,202.996.437,24.710.781,1,B,B,B,B,A,A,A,?,A,A,B,B,B,'ABAIXO DA M?DIA'
27036227,1,17830364,BAABDACCDBD,ACBDCDABCAB,CBCDCABCACB,BDCBCAADCAA,270430231,1.136.406.267,-1.897.583,0.529201,14.390.405,29.578.276,1,D,C,D,B,B,B,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830365,DBBCDDCDABC,CCAADACDBBA,ABACCDDCACB,DCBDACABBDA,270430231,1.136.406.267,-1.066.558,0.354687,190.351.972,19.824.282,1,B,B,B,A,A,A,A,A,?,C,A,A,C,'ABAIXO DA M?DIA'
27036227,1,17830366,DBDBCDBBDDB,AACCABAABDA,ABBAACACDDB,ADBBADDBCCC,270430231,1.136.406.267,-0.372458,0.404192,229.146.836,22.591.232,1,C,B,B,B,A,A,A,A,C,B,A,A,D,'ABAIXO DA M?DIA'
27036227,1,17830367,BDDACADBDCC,BAABAACCDDB,BDCABCAACAB,CADBCCDBCDA,270430231,1.136.406.267,-1.359.794,0.596776,173.962.329,333.552,1,B,C,B,A,A,A,A,A,?,A,B,A,B,'ABAIXO DA M?DIA'
27036227,1,17830368,BDBBCDCBACD,BDDADBABDAD,ACDACACBCCA,ABBAAACCDCB,270430231,1.136.406.267,-1.711.949,0.539815,154.279.566,30.171.517,1,B,B,A,B,A,A,A,A,C,A,B,A,B,'ABAIXO DA M?DIA'
27036227,1,17830369,CBDDDBBCCDB,ACABDDAAADA,ABACADDDCBC,DAACBCCACDD,270430231,1.136.406.267,-1.399.812,0.479041,17.172.563,26.774.717,1,C,C,B,B,A,A,A,A,?,A,D,A,A,'ABAIXO DA M?DIA'
27036227,1,17830372,BBBBCBCADAB,BCAACBAACAA,ACCABDAAACD,DACABDABBCC,270430231,1.136.406.267,-1.216.681,0.472559,181.961.248,26.412.423,1,B,A,B,B,A,B,A,A,B,A,A,A,D,'ABAIXO DA M?DIA'
27036227,1,17830373,ADACCABADBD,ADBCADBCCAD,BDCADBDDCAA,ADBABCBAADA,270430231,1.136.406.267,-1.372.519,0.457442,173.251.099,25.567.498,1,B,B,B,B,?,A,A,A,?,B,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830374,AAABBCADBAA,BBAAAAADDAC,ACCBADCDCCC,BACDCDAABBA,270430231,1.136.406.267,-0.499332,0.367325,222.055.553,20.530.649,1,C,D,A,A,A,A,A,A,A,B,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830376,BBBAABCAACA,BCCDBBBACAA,BBDBBCAADDD,BAABABCACAD,270430231,1.136.406.267,-0.323355,0.364728,231.891.317,20.385.497,1,D,C,C,A,B,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830377,BCDBDBACBAB,ADCCABABCAA,AABABBDCBAB,DABDCCBAABB,270430231,1.136.406.267,-1.154.103,0.526946,185.458.878,29.452.239,1,B,A,B,B,A,A,A,A,A,C,D,B,?,'ABAIXO DA M?DIA'
27036227,1,17830378,BADADACCABA,BADAABDDACD,ACDBADDACCA,CDCADBBABBC,270430231,1.136.406.267,-1.201.228,0.454875,182.824.952,25.424.023,1,B,B,A,A,B,B,B,A,?,C,D,B,D,'ABAIXO DA M?DIA'
27036227,1,17830379,BCCDDCBBBCC,BBCDCCCADBC,DBCCCDACCBD,AABDBADBBDA,270430231,1.136.406.267,-1.645.338,0.525902,15.800.261,29.393.887,1,E,D,B,C,A,A,A,A,B,C,B,A,C,'ABAIXO DA M?DIA'
27036227,1,17830381,ACBBAABBADA,BBBDADABCBB,DACDBCDADCB,CBCCBCCCBCA,270430231,1.136.406.267,-0.916171,0.457722,198.757.451,25.583.148,1,C,A,B,B,A,A,A,A,A,B,A,A,C,'ABAIXO DA M?DIA'
27036227,1,17830382,DDCDADADDCC,DCBABDDABAB,BDBAABCCCCC,DDCCBCDBBCA,270430231,1.136.406.267,-1.202.975,0.444416,182.727.308,24.839.445,1,B,A,B,A,B,A,A,A,B,C,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830384,ACBDDBBDCAB,CBC*CBDCBCA,ABDDBBDBCDC,ADDABABAAAD,270430231,0.993087173,-1.483.186,0.44741,167.065.663,25.006.786,1,E,B,B,B,A,A,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830385,BBACDBDBBCD,BADCBCBABDB,AADBADADCAD,CCDACABCBCB,270430231,0.993087173,-1.652.406,0.51536,157.607.563,2.880.467,1,B,B,B,A,A,A,A,A,C,A,B,B,A,'ABAIXO DA M?DIA'
27036227,1,17830386,CBACCAABDDB,AACBCCABBAC,DADBCDAACBD,DBCAADACCAD,270430231,0.993087173,-1.688.841,0.524955,155.571.126,29.340.957,1,C,B,B,A,A,A,A,A,B,C,B,A,B,'ABAIXO DA M?DIA'
27036227,1,17830387,BABBADDBADD,BCDDDAACAAA,ADABBACABDD,BBACCABCDCB,270430231,0.993087173,-1.141.908,0.38689,186.140.485,21.624.183,1,C,B,B,A,A,A,A,A,C,A,B,B,B,'ABAIXO DA M?DIA'
27036227,1,17830388,CBDDABAACAB,BDCDABADADD,ACACABDBBDC,DACCABBCCCC,270430231,0.993087173,-0.480733,0.335086,223.095.095,18.728.737,1,C,B,B,B,A,A,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
27036227,1,17830389,CCABCAADBCA,BCBACBBCD*.,DCABDBCCCCC,BCDBBBAACBC,270430231,0.993087173,-1.095.562,0.520174,18.873.087,29.073.736,1,E,D,B,A,C,C,B,A,A,B,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830390,BADBDBAACAB,ACCDDDBDABA,AADBCCBACCC,ABACCAADACC,270430231,0.993087173,-1.106.186,0.414144,18.813.707,23.147.472,1,A,B,B,B,A,A,A,A,?,A,B,B,C,'ABAIXO DA M?DIA'
27036227,1,17830391,ACDBACACBAA,AAAACBCAAAA,ABDACCDAACC,DDACCDCBDCD,270430231,0.993087173,-1.436.151,0.485948,169.694.558,27.160.765,1,D,C,C,A,A,A,A,A,?,A,B,A,B,'ABAIXO DA M?DIA'
27036227,1,17830392,DCAABBDABAC,DDBACDACDCB,DAABCDCDCCD,ACDAACADDCD,270430231,0.993087173,-0.84203,0.478301,202.901.364,26.733.356,1,D,C,C,C,A,A,A,A,?,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830393,BDCADBADDBB,CBDADDABBDB,ABAACBBBBCA,ABDDDDAACBC,270430231,0.993087173,-1.316.263,0.478732,176.395.378,26.757.446,1,C,B,B,A,A,A,A,A,A,C,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830394,BCDABCAAABC,DCBABABDBCB,CBAACDCAACB,DDADACAADBD,270430231,0.993087173,-1.416.428,0.415086,170.796.923,23.200.123,1,B,B,B,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830395,BADACDABADD,DBDAABCBDDB,ABCCBBBCACA,ACDBABAABDD,270430231,0.993087173,-137.863,0.473917,172.909.541,26.488.324,1,B,B,B,B,B,A,A,A,B,C,B,A,B,'ABAIXO DA M?DIA'
27036227,1,17830396,CDDCBCCACBB,CCBCCCBABBA,ACDAADDCCCD,BDABBACBBAD,270430231,0.993087173,-1.306.788,0.469904,176.924.958,26.264.028,1,D,B,B,A,B,A,B,B,?,B,A,B,B,'ABAIXO DA M?DIA'
27036227,1,17830397,BCCDABADBDA,BCCCDCCAABA,CCCAAACACCA,AAACCCDCACA,270430231,0.993087173,-0.390004,0.334526,22.816.615,18.697.437,1,D,B,B,A,A,B,?,A,C,A,D,D,B,'ABAIXO DA M?DIA'
27036227,1,17830398,DCAAA*CCDDB,DCABDBADCBA,DABDBCACBBC,ABDABDACBCC,270430231,0.993087173,-1.580.109,0.59717,161.648.411,33.377.221,1,B,B,B,A,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830399,BAACCDDBCBA,DABCAADBBCA,BCADACBBACB,ACDBCDABCCA,270430231,0.993087173,-1.956.634,0.485121,140.603.552,27.114.542,1,B,B,B,A,A,A,A,A,?,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830400,ABCDABABBDC,DADCBBDBBAA,ADBBDBDBCCC,DABBACACAAB,270430231,0.993087173,-0.223451,0.37115,237.475.184,20.744.438,1,C,B,B,B,A,A,?,?,?,?,?,?,?,'ABAIXO DA M?DIA'
27036227,1,17830401,ADCDCBCACBA,DBBDDCCDCBC,ADAAAACDABB,CBACCDBCBDB,270430231,0.993087173,-0.543419,0.347886,219.591.428,19.444.158,1,C,?,B,A,A,B,A,A,?,B,B,B,B,'ABAIXO DA M?DIA'
27036227,1,17830402,CBCCDDCACDB,DBBACBBBDCB,BCABDBDDBDC,DBBABABCDAD,270430231,0.993087173,0.403137,0.329501,272.496.646,18.416.578,1,C,B,B,A,A,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830403,BDBDCBCDCCA,BDCADCCCCDB,ADABAADCAAD,BAABCDCDCCB,270430231,0.993087173,0.203222,0.319735,261.322.932,17.870.733,1,B,B,B,B,A,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
27036227,1,17830404,DCCDCBDABAA,CCDCBDCBBAD,DABBCCCABDB,BCCCDBDDBBC,270430231,0.993087173,0.188869,0.299233,260.520.709,16.724.829,1,B,B,B,B,A,A,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830405,BCDDACACDCA,CCBABDAACAB,AACBCDAACCC,ACCBBBDACDC,270430231,0.993087173,-0.637547,0.39891,214.330.395,22.296.009,1,B,B,B,A,C,B,A,A,C,A,A,A,C,'ABAIXO DA M?DIA'
27036227,1,17830406,DAABAADDAAA,BDCAABBABCB,BDABBADBCBA,AABBDAACDAC,270430231,0.993087173,-1.926.117,0.554644,142.309.218,31.000.344,1,A,B,B,A,A,A,A,A,B,C,B,B,A,'ABAIXO DA M?DIA'
27036227,1,17830407,BCADDAAAADA,BDAADDBDADC,ADACAACBBCB,ADCCBDDDCBD,270430231,0.993087173,-0.931416,0.37821,197.905.373,21.139.037,1,D,B,B,B,A,A,A,A,C,C,B,B,C,'ABAIXO DA M?DIA'
27036227,1,17830408,BCCDDDBDDBA,CBDDDDAACDB,CBACBDCDBCB,BCBBCBDDCAC,270430231,0.993087173,-0.338755,0.340686,231.030.575,19.041.734,1,B,B,B,A,A,A,A,A,B,C,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830409,DDAACDCADCB,DCDDCBDADCA,CBBABCCCCDD,BDABAABBBBD,270430231,0.993087173,0.235455,0.316077,263.124.509,17.666.279,1,B,B,B,A,A,A,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830410,DCADABADBDA,ACDCDBAACAA,BCADBAADBDC,AADADDDAACC,270430231,0.993087173,-168.381,0.59456,15.585.232,33.231.342,1,B,B,B,B,B,B,A,A,B,C,B,B,B,'ABAIXO DA M?DIA'
27036227,1,17830412,CCBADDAABAD,BCABCCADADA,AADDBBBCDDA,DBBCDAADADA,270430231,0.993087173,-1.824.993,0.485144,147.961.274,27.115.828,1,B,B,B,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830413,BCDBCACBDAB,BCDBCBDCDAD,DADABCCDBDB,DCDCDADCBDB,270430231,102.986.818,-1.955.438,0.545707,140.670.399,30.500.835,1,E,B,D,E,D,E,B,A,B,B,B,B,B,'ABAIXO DA M?DIA'
27036227,1,17830415,CABDABDCBAC,ADCBDCABACB,CABDCBDACAB,DCABDCBACDA,270430231,102.986.818,-1.914.533,0.485825,142.956.675,2.715.389,1,A,B,B,B,A,A,A,A,?,A,A,A,A,'ABAIXO DA M?DIA'
27036227,1,17830416,BAABCADABAD,ABABDADCBBB,CBADC*B*AAD,DCCBAAAC.DD,270430231,102.986.818,-1.642.938,0.487054,158.136.752,27.222.582,1,D,B,?,B,B,B,A,A,C,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830417,BDADABACBDA,CCCDBBABABA,CDCCBBAACAD,DADBDCDBBBC,270430231,102.986.818,-1.016.678,0.424606,193.139.881,23.732.218,1,A,B,C,B,A,A,A,A,?,A,B,B,B,'ABAIXO DA M?DIA'
27036227,1,17830418,CCDDDBAADAB,CCCDAADDDDC,CDCBADADCCC,BCCACBBBCBA,270430231,102.986.818,-1.232.383,0.458618,181.083.626,25.633.228,1,C,B,B,B,A,A,A,A,?,C,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830419,ABDBABCADAC,ACDBCABACAB,CCDABBDDCDB,DACBCACBCDB,270430231,102.986.818,-1.500.388,0.492644,166.104.203,2.753.502,1,E,B,B,A,B,B,A,A,A,C,B,A,C,'ABAIXO DA M?DIA'
27036227,1,17830420,BCBDCADDDBA,AADCBAACDAD,ABACDACBBCB,AADBCCABBCC,270430231,102.986.818,-1.233.335,0.448576,181.030.417,25.071.957,1,C,A,B,A,B,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830421,AAADCBABABA,BCBCADDCABA,BADABADBBDD,BBABCDCDBCB,270430231,102.986.818,-1.238.612,0.417795,180.735.473,23.351.535,1,E,E,C,C,A,C,A,A,B,C,A,A,B,'ABAIXO DA M?DIA'
27036227,1,17830422,ABBBAAACBAA,ABCDCDABBAB,ACBCBCBABBB,ABCBDBBCABC,270430231,102.986.818,-1.815.037,0.605343,148.517.738,33.834.029,1,C,C,C,A,B,B,A,A,B,A,B,B,C,'ABAIXO DA M?DIA'
27036227,1,17830423,BADABBACBCB,DCACBBAAAAB,AACACAD.ABC,DBDDACAABBD,270430231,102.986.818,-1.714.411,0.500563,154.141.959,27.977.631,1,B,B,B,B,B,A,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
27036227,1,17830424,BCCDCDCCABA,DBCAADCABAA,DCBCBAAAAAB,ACDDCCABDDA,270430231,102.986.818,-1.991.207,0.536188,138.671.186,29.968.796,1,C,B,B,B,A,A,A,A,A,C,A,A,A,'ABAIXO DA M?DIA'
