ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848129,1,1,1,1,2,BCBACDACBDCCB,ABBCBCCADDBDA,ABDACDDDCDCDA,BCCAACAAADDCC,1,1,270915231,0.972972973000000,-0.308391000000000,0.578394,232.727.690.000.000.000,32.327.787.000.000.000,1,B,B,J,C,B,B,B,B,B,B,B,A,A,B,D,F,A,A,C,A,A,A,C,A,A,B,A,A,A,A,A,?,?,?,A,?,?,?,B,B,C,A,A,A,B,A,A,A,A,A,A,A,A,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848130,1,1,10,3,5,DCCABDABDCBCA,ABDCBACDBADAD,CDCDBAADDABAB,ACBABABCCBBDA,1,1,270915231,0.972972973000000,-0.408001000000000,0.613596,227.160.255.000.000.000,34.295.309.000.000.000,1,A,B,D,B,D,B,C,C,B,A,B,B,A,B,D,F,A,A,C,A,A,A,B,B,A,A,A,A,A,A,A,B,A,A,A,A,B,A,B,C,B,B,A,B,B,A,A,A,A,A,A,A,B,B,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848131,1,1,12,5,7,CABCCDCACCDBB,BADAAADDDDDAA,CDBDAADDDDADD,CACBDCADABBDD,1,1,270915231,0.972972973000000,0.137271000000000,0.444548,257.636.777.000.000.000,24.846.823.000.000.000,1,B,B,A,B,C,B,B,B,B,A,A,A,A,B,C,E,A,A,E,A,A,B,G,B,B,A,A,A,A,A,A,C,B,?,A,B,C,B,C,C,B,B,D,B,B,B,A,A,A,A,A,A,B,A,A,C,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848132,1,1,11,4,6,CADDCDDDBBDDA,DCDBBCBBBDDDA,CADCADACCCAAA,DBAABCACCDAAC,1,1,270915231,0.972972973000000,0.424081000000000,0.424344,273.667.255.000.000.000,23.717.574.000.000.000,1,B,A,A,B,B,B,B,B,B,A,A,A,A,B,C,D,A,B,E,A,A,B,E,A,B,C,A,A,A,A,A,C,B,B,B,A,A,A,C,C,C,A,D,A,B,B,A,A,A,A,A,A,B,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848133,1,1,2,2,3,BAABCDCCDDAAC,DBBBCADACCABD,BDDDBCAABBCCD,CAAADADCDACAA,1,1,270915231,0.972972973000000,-0.046108000000000,0.513753,247.387.298.000.000.000,28.714.851.000.000.000,1,A,C,A,B,B,A,B,B,B,B,B,A,B,B,C,E,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,C,B,B,B,A,A,A,B,B,C,A,B,A,B,B,A,A,A,A,B,A,A,B,A,B,B,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848134,1,1,21,7,3,CCCDADDDBACAD,ABDCAADABCABB,AACBDDAADDDAD,BDCAACBDADDAC,1,1,270915231,0.972972973000000,-0.825222000000000,0.7247,203.840.802.000.000.000,40.505.170.000.000.000,1,B,C,J,C,A,A,A,B,A,A,B,A,A,B,C,E,A,A,B,A,A,B,B,A,B,A,A,A,A,A,A,?,?,B,?,?,?,?,B,C,B,B,A,A,B,?,A,A,A,A,B,B,A,B,A,?,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848135,1,1,8,1,3,BCBACDDCCABBB,DABDBCDDDBACA,BCDAABDDBACBC,CACDCABAAABBB,1,1,270915231,0.972972973000000,-0.075014000000000,0.423607,245.771.674.000.000.000,23.676.381.000.000.000,1,B,B,L,C,B,B,B,B,B,A,A,A,A,B,C,D,A,A,A,B,B,C,G,B,B,A,A,A,A,A,A,B,A,A,C,A,C,B,B,C,C,B,D,D,B,B,A,A,A,A,A,A,B,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848136,1,1,15,1,4,BCBACDCCBACDC,BDCDAADDBBCCD,BACACDDDBDDCC,ADBCDCACCCAAC,1,1,270915231,0.972972973000000,0.641250000000000,0.388075,285.805.336.000.000.000,21.690.415.000.000.000,1,B,B,I,C,D,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,C,A,A,A,C,C,C,A,C,C,B,C,A,B,B,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848137,1,1,3,3,4,BACCACAACBCAC,BACDABDDCCADC,CDCDDAAADDBAA,AADCBBAADCBBA,1,1,270915231,0.972972973000000,-0.472539000000000,0.449608,223.553.076.000.000.000,25.129.638.000.000.000,1,A,A,J,C,B,B,A,B,A,A,B,A,A,B,C,F,C,A,B,A,A,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,B,B,A,A,?,A,A,A,A,?,A,B,?,B,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848138,1,1,11,4,6,BACDAACCBBDDA,BCCBACBBBBBCA,BBDABCBCCCBBC,BAACDBAACCBCD,1,1,270915231,0.972972973000000,0.099449000000000,0.452439,255.522.817.000.000.000,25.287.869.000.000.000,1,A,D,I,C,A,B,B,B,B,?,B,A,B,C,D,C,A,A,F,A,A,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,C,B,B,D,A,B,B,A,A,A,A,A,A,A,B,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848139,1,1,7,7,1,CCDCBCCDDBDDC,CCDCCDCBDCDCD,BBCCACBCDBDBD,CDAADDCCBCDCC,1,1,270915231,0.972972973000000,-0.406568000000000,0.537831,227.240.349.000.000.000,30.060.627.000.000.000,1,B,B,K,C,B,A,A,B,A,A,B,A,A,B,C,D,A,A,C,A,A,A,B,B,B,A,A,A,A,A,A,B,B,A,B,A,C,A,B,B,C,A,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848140,1,1,14,7,2,CBDBABDAABABA,BDAADDCADADDA,CCBDBCBDDDDBB,CABCBCAABABBB,1,1,270915231,0.972972973000000,-0.098841000000000,0.498017,244.439.927.000.000.000,27.835.329.000.000.000,1,B,C,A,B,B,B,B,?,B,A,B,A,A,?,D,F,A,A,B,B,B,B,C,A,A,C,A,B,B,A,B,?,B,?,?,?,?,?,B,C,C,B,D,C,B,C,A,C,A,A,A,A,B,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848141,1,1,13,6,1,DCAABCBBBCADA,BCBACDDCCCCDC,DAABCABCABABD,ADDDDDDDBCDAC,1,1,270915231,0.972972973000000,-0.328051000000000,0.49352,231.628.847.000.000.000,27.583.982.000.000.000,1,B,B,C,B,B,A,B,B,A,A,A,A,A,B,C,D,A,A,D,A,A,B,G,A,A,A,A,A,A,A,A,C,A,B,C,A,A,A,B,C,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848142,1,1,3,3,4,BCAC*CDADBCCA,BCCDACDDBBDDC,ABCBDABCBACCA,ACDCBBAABDCDD,1,1,270915231,0.972972973000000,-0.681651000000000,0.513023,211.865.320.000.000.000,28.674.050.000.000.000,1,B,B,B,C,B,B,B,B,A,A,A,A,B,B,D,F,A,A,D,A,A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848143,1,1,14,7,2,CDDACBDAABBDB,CCBDAADADACAA,ABDBBDBADDACD,BDCDBCAAABDAD,1,1,270915231,0.972972973000000,-0.364399000000000,0.552952,229.597.273.000.000.000,30.905.774.000.000.000,1,B,A,D,B,B,A,B,B,A,A,B,A,A,B,D,F,A,A,G,B,B,A,G,A,A,A,A,A,A,A,B,?,?,B,?,?,?,?,A,C,C,A,A,D,B,A,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848144,1,1,9,2,4,BDCADDCADCDDC,BABDAADDBBBAA,BDBBBCACACCBA,BBACCCACCCBDA,1,1,270915231,0.972972973000000,1.112.652.000.000.000,0.372064,312.153.091.000.000.000,20.795.523.000.000.000,1,A,B,L,C,B,B,B,B,B,A,B,A,B,B,C,D,A,A,C,A,A,B,E,A,A,A,A,A,A,A,B,?,B,B,?,B,?,?,B,B,C,B,C,B,B,B,A,A,A,A,B,A,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848145,1,1,4,4,5,BAADAADCBBCCA,BBCCACCCBBADC,BBCCDCACC.BAA,ACDBBCBCDDBAC,1,1,270915231,0.972972973000000,0.334349000000000,0.457636,268.651.925.000.000.000,25.578.341.000.000.000,1,B,A,A,B,D,C,E,B,B,A,B,C,C,C,D,E,B,A,F,A,A,A,F,A,A,B,A,A,A,A,A,?,?,A,?,?,?,?,A,A,B,B,B,E,B,B,C,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848146,1,1,16,2,5,ACDBBBCADBADC,DAAAAAABBBDAA,ABBDBCAAACCAA,BBBBDABCBDADA,1,1,270915231,0.972972973000000,-0.334582000000000,0.573377,231.263.814.000.000.000,32.047.375.000.000.000,1,B,A,J,C,B,A,B,B,A,A,A,A,A,B,B,C,A,A,G,A,A,A,G,A,A,A,A,A,?,A,A,B,?,?,?,?,?,?,C,C,C,A,C,A,B,C,A,A,A,B,B,B,A,B,A,C,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848147,1,1,17,3,6,AABABCDDDBABA,BCABBCBBBCADA,CDBDCABCDCDCC,BBBCAAAACBBCB,1,1,270915231,0.972972973000000,1.168.243.000.000.000,0.31389,315.260.202.000.000.000,17.544.043.000.000.000,1,A,A,I,C,D,B,B,B,A,A,A,B,B,B,D,D,A,A,E,A,A,A,E,A,A,A,A,A,A,A,A,C,B,B,B,B,B,B,B,B,B,A,D,E,B,B,A,A,A,A,B,A,A,A,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848148,1,1,12,5,7,CACABDCDBABDA,CADBADDDABCAD,ACABBACCCDCAA,BDBDABBDACAAD,1,1,270915231,0.972972973000000,-0.738755000000000,0.664426,208.673.644.000.000.000,37.136.316.000.000.000,1,B,B,F,B,B,B,B,B,A,A,B,A,A,D,C,E,A,B,A,B,B,B,A,B,B,A,A,B,A,A,B,?,?,B,?,A,C,?,B,C,C,C,A,A,B,B,A,A,A,A,B,A,B,B,A,C,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848149,1,1,5,5,6,CBAADAABCBDCA,DADBBCBBBADCA,ACBAAADDBBCAD,DABCDACDCBBCC,1,1,270915231,0.972972973000000,-0.793009000000000,0.698922,205.641.262.000.000.000,39.064.378.000.000.000,1,B,A,J,C,B,A,A,B,B,A,B,B,A,B,C,F,A,A,G,A,A,C,G,A,A,B,A,A,A,A,B,?,?,?,?,B,?,?,B,C,B,C,C,B,B,A,A,A,A,A,B,A,B,C,A,B,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848150,1,1,17,3,6,DCAABCDDDBACA,BACBACBBBDCAA,CCCDBCDADAAAB,DBDDBCCBCAACC,1,1,270915231,0.972972973000000,-0.482561000000000,0.684445,222.992.923.000.000.000,38.255.224.000.000.000,1,A,F,F,B,B,B,A,B,A,A,B,A,B,C,C,B,A,B,C,B,B,A,B,A,A,A,A,A,A,A,A,C,A,A,B,A,A,A,B,C,B,B,A,E,B,A,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848151,1,1,10,3,5,CDBCBCDDCBBBA,CCAACACACCBCA,CDBDDCBCDCCCC,CBBDABBDCDACA,1,1,270915231,0.972972973000000,0.954909000000000,0.328055,303.336.468.000.000.000,18.335.758.000.000.000,1,B,B,J,C,C,A,C,B,A,A,A,A,A,B,C,C,A,A,E,A,A,A,G,A,A,A,A,A,A,A,A,?,B,B,?,B,?,?,B,B,B,A,A,A,B,B,A,A,A,A,A,A,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848152,1,1,15,1,4,BCCACDDCAAADB,BABDAACDBBADB,ADAADDCCBCDCC,BACCCBACCABBA,1,1,270915231,0.972972973000000,0.518704000000000,0.418119,278.955.955.000.000.000,23.369.644.000.000.000,1,B,F,E,B,B,A,B,B,B,A,A,B,B,B,D,F,C,A,E,A,A,A,G,A,A,A,A,A,A,A,A,C,A,A,B,B,B,A,B,C,C,B,C,A,B,A,A,A,A,A,A,A,A,A,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848153,1,1,18,4,7,BACCAAADBBAAA,AAABAADAAACAA,AADADCDBBAADA,AAACACBDDDABB,1,1,270915231,0.972972973000000,-1.382.131.000.000.000,0.606643,172.713.862.000.000.000,33.906.689.000.000.000,1,B,B,K,C,B,A,B,B,A,A,B,A,B,B,D,F,A,B,B,A,A,B,D,A,A,B,A,A,A,A,A,C,B,B,A,?,A,A,B,C,B,B,B,A,B,A,A,A,A,A,B,A,A,C,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848154,1,1,2,2,3,BCDCADCADDDCA,DCBCBCDDCBBAB,AADBABAAABDCB,CBAABDBBADBAC,1,1,270915231,0.972972973000000,0.005319000000000,0.491389,250.261.672.000.000.000,27.464.875.000.000.000,1,B,B,E,B,B,A,B,B,B,A,B,A,A,B,B,F,A,A,B,A,B,C,G,B,B,A,A,A,A,A,A,B,A,B,?,B,C,B,B,B,B,A,B,B,B,A,A,A,A,A,A,B,A,B,A,B,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848155,1,1,6,6,7,CADBBCBBABABA,BACDBCBACAAAA,AAABCCCABCCAC,CDCDDCADDDDDD,1,1,270915231,0.972972973000000,-0.282406000000000,0.565066,234.180.052.000.000.000,31.582.854.000.000.000,1,B,B,J,C,B,A,B,B,A,A,A,A,A,B,C,F,A,A,C,A,A,A,G,A,A,B,A,A,A,A,A,?,?,?,?,B,?,?,B,C,C,C,E,E,B,B,A,A,A,A,A,B,A,A,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848156,1,1,18,4,7,BACDDACCBCCDB,CCDDABADABACA,BBDCABABCAAAB,ABCABCBAADDCD,1,1,270915231,0.972972973000000,-0.192151000000000,0.432613,239.224.614.000.000.000,24.179.748.000.000.000,1,A,C,I,C,C,B,B,B,A,A,B,B,B,B,C,D,A,A,C,A,B,A,C,A,B,A,A,A,A,A,A,B,A,B,C,A,A,A,B,C,B,B,C,E,B,A,A,A,A,A,A,A,A,A,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848157,1,1,5,5,6,CACACDCACCDBB,DACDBCBBBCBDA,CDBABACCCDADD,DBAABCACCDAAC,1,1,270915231,0.972972973000000,-0.938673000000000,0.808166,197.499.762.000.000.000,45.170.279.000.000.000,1,B,B,D,B,B,B,B,B,A,A,B,A,A,B,C,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,C,C,B,C,C,B,E,A,B,B,A,A,A,A,A,A,A,A,A,C,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848158,1,1,8,1,3,BCCACDDCCACDC,DCDDBCDDDBBCA,DAADCBDDBDCAC,CDCDCAACCACDB,1,1,270915231,0.972972973000000,-0.068585000000000,0.425609,246.131.006.000.000.000,23.788.278.000.000.000,1,B,A,L,C,B,A,A,B,A,A,B,A,A,B,D,D,A,A,A,B,B,A,B,A,B,A,A,A,A,A,A,C,A,A,B,B,C,B,A,C,B,B,B,B,B,C,A,A,A,A,A,A,A,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848159,1,1,13,6,1,ABABDCBBDCACB,BCDDCDCBBCCAB,AABDCACCDBDAA,CDAAABDDCCDCC,1,1,270915231,0.972972973000000,-0.783696000000000,0.523649,206.161.787.000.000.000,29.267.962.000.000.000,1,B,B,C,B,C,A,A,B,B,A,A,A,A,B,D,C,A,A,E,A,A,B,C,A,A,B,A,A,A,A,A,C,B,A,A,A,C,B,B,C,B,B,D,B,B,B,A,A,A,A,B,A,B,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848160,1,1,16,2,5,ABAADDCADAAAD,AACBDDACADDCB,BACCADABADBDA,ACADDCCCAABDC,1,1,270915231,0.972972973000000,0.369208000000000,0.518204,270.600.276.000.000.000,28.963.628.000.000.000,1,?,C,I,C,B,C,A,B,A,A,B,B,B,C,D,E,A,A,C,A,A,B,D,A,?,A,A,A,A,A,A,?,A,?,?,?,?,?,A,B,B,A,D,A,B,A,A,A,A,A,A,A,B,B,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848161,1,1,9,2,4,BABCDDCADCDDA,BACDAACDBBCDB,ACACADAABABBB,ABBCDBACBBBAC,1,1,270915231,0.972972973000000,0.105252000000000,0.451687,255.847.160.000.000.000,25.245.838.000.000.000,1,B,B,K,C,C,B,C,B,A,A,A,A,A,C,D,F,A,A,A,B,B,A,A,B,B,B,A,A,A,A,A,C,A,A,A,A,A,A,A,C,A,A,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848162,1,1,4,4,5,BDCCDADCCDCDA,CCAADACDDBDCA,BBDCDCBCCCCAD,BDABDCCDCDACB,1,1,270915231,0.972972973000000,0.358979000000000,0.477431,270.028.553.000.000.000,26.684.730.000.000.000,1,A,A,A,B,B,A,B,B,B,A,B,B,A,B,D,E,A,A,D,A,A,A,D,A,B,A,A,A,A,A,A,B,A,A,B,A,C,A,A,B,B,A,C,E,B,A,C,A,A,A,B,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848163,1,1,6,6,7,DDDACCBBBCABC,AAABADDABACAC,AAACBDADCBCAC,DBADABBD.CABB,1,1,270915231,0.972972973000000,-0.662856000000000,0.767547,212.915.816.000.000.000,42.899.989.000.000.000,1,B,C,C,B,B,A,B,B,B,A,B,A,A,B,C,F,A,A,E,A,A,B,C,A,A,B,A,A,A,A,A,B,A,A,A,B,C,B,B,B,B,B,E,A,B,A,A,A,A,A,A,A,B,B,A,A,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848164,1,1,7,7,1,ACCACADBCDAAA,BCBBBDABBDCDA,CCCBBCCDDACDB,DCAADDCCBCDDC,1,1,270915231,0.972972973000000,0.445327000000000,0.440178,274.854.744.000.000.000,24.602.573.000.000.000,1,B,B,I,C,?,B,B,C,A,B,B,B,B,B,D,E,A,A,B,B,B,A,C,A,A,C,A,A,A,A,B,?,?,?,?,?,?,?,C,C,A,B,D,A,B,A,A,A,A,A,B,B,B,B,A,C,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848165,1,1,19,5,1,CBB*CDCACCDBB,CCBBBDABCDCDA,CDBDAADDDDADD,ADAADDCCBCDCC,1,1,270915231,0.972972973000000,0.353009000000000,0.439421,269.694.876.000.000.000,24.560.263.000.000.000,1,B,B,A,C,C,B,A,B,A,A,B,?,A,B,D,F,A,A,D,A,A,B,G,B,B,A,A,A,A,A,A,B,A,B,A,B,C,C,B,B,B,A,B,A,A,C,B,B,A,A,A,A,A,?,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848166,1,0,20,6,2,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848167,1,1,7,7,1,ACDDABDDDBBDB,BCCDCBDAAABDA,ADDACBADBACAD,BCADCBBDCADCB,1,1,270915231,1.562.500.000.000.000,-0.440454000000000,0.567868,225.346.382.000.000.000,31.739.464.000.000.000,1,B,B,C,E,C,A,B,C,A,A,C,B,B,C,D,B,A,A,E,A,A,B,G,A,B,A,A,A,A,A,B,C,C,C,C,C,C,A,B,C,C,A,D,A,A,B,A,B,B,B,B,A,A,A,A,C,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848168,1,1,10,3,5,DCADCBDABBCBD,CDDAACDCACDBA,CACDADACDCAAB,BDACDCCCBDCDC,1,1,270915231,1.562.500.000.000.000,0.037526000000000,0.512179,252.061.796.000.000.000,28.626.877.000.000.000,1,B,F,E,H,C,B,B,B,B,B,A,A,A,B,C,C,A,A,B,A,B,A,B,B,A,C,A,A,A,A,A,C,A,B,C,C,C,C,B,C,C,B,A,A,A,D,A,C,C,A,?,B,B,C,B,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848169,1,1,15,1,4,BCACCDACBBCCB,ACCCABDDBACAA,CCCDCCCCCDCCC,DBCDBADBDADDC,1,1,270915231,1.562.500.000.000.000,-1.037.223.000.000.000,0.527093,191.991.573.000.000.000,29.460.455.000.000.000,1,B,B,L,E,B,A,B,B,A,A,A,A,A,C,D,F,A,A,B,B,B,B,A,B,B,B,A,A,A,A,A,C,A,?,C,C,C,C,B,C,B,B,B,B,?,A,A,C,A,A,B,B,A,B,B,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848170,1,1,3,3,4,DCDBBCADCBCAA,BABDABDCBBCDB,CABDBBBDAAACD,ABDADABADCCCB,1,1,270915231,1.562.500.000.000.000,-0.827360000000000,0.529373,203.721.305.000.000.000,29.587.889.000.000.000,1,A,B,J,F,C,A,B,B,A,A,A,A,B,C,D,E,A,A,B,A,B,A,C,A,A,B,A,A,B,A,B,B,C,C,B,A,A,A,B,C,B,A,B,B,B,A,A,B,A,A,B,B,A,B,B,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848171,1,1,11,4,6,BACAAADDBBDDA,BDADCDBBBCCDA,DBDCCCACCCDAA,DADCDDAAAAADA,1,1,270915231,1.562.500.000.000.000,0.718537000000000,0.353192,290.125.087.000.000.000,19.740.723.000.000.000,1,B,B,I,F,B,B,B,B,B,A,A,A,A,B,C,F,A,A,B,B,A,A,B,B,B,B,A,A,A,A,B,C,B,A,B,C,B,C,B,C,C,B,A,D,B,B,A,C,C,B,B,D,A,B,B,B,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848172,1,1,4,4,5,BCBDDDDDBABAD,CCBBABBBDBDCA,ABDCCCBBABBCC,CDABBCADCDCDB,1,1,270915231,1.562.500.000.000.000,-0.779518000000000,0.630891,206.395.305.000.000.000,35.261.967.000.000.000,1,B,B,G,E,B,B,A,B,A,A,A,A,A,B,C,F,A,A,A,B,B,B,G,B,B,B,A,A,B,A,B,C,C,C,C,C,C,C,C,C,C,A,A,C,B,A,A,B,A,B,D,C,B,A,A,D,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848173,1,1,1,1,2,BCBACDDCBCCAC,BDCADCCADCDDA,BCADDCCDBADAC,BBCDBCAABCDAA,1,1,270915231,1.562.500.000.000.000,0.254544000000000,0.480684,264.191.438.000.000.000,26.866.548.000.000.000,1,A,F,G,G,C,B,B,B,B,B,B,B,B,C,D,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,C,B,B,A,E,B,B,A,B,B,A,B,A,A,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848174,1,1,9,2,4,BDCCACCDDDDDA,BACCAADDADDBB,DCCCACAABCCDA,ACDDDCBCDCBDC,1,1,270915231,1.562.500.000.000.000,-0.652553000000000,0.501657,213.491.675.000.000.000,28.038.778.000.000.000,1,B,B,I,E,B,B,B,B,B,A,B,A,A,B,D,F,A,A,G,A,B,A,G,A,B,A,A,A,A,A,B,C,B,C,B,A,C,A,B,C,B,A,A,C,B,B,A,B,A,A,B,A,B,B,A,B,C,4.5,'ABAIXO DA MEDIA'
