ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
2015,2,27,2704302,1,27036227,3,1,603850,2,5,17830379,1,1,20,6,2,BCCDDCBBBCC,BBCDCCCADBC,DBCCCDACCBD,AABDBADBBDA,1,1,270430231,1.136.406.267,1.136.406.267,-1.476.053,0.390902,168.664.267,21.536.106,1,B,B,H,D,E,E,D,B,C,A,B,A,C,B,E,C,A,A,F,A,A,A,F,A,A,B,A,A,A,A,A,B,B,C,C,B,B,B,B,A,E,B,?,C,A,A,B,A,B,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603850,2,5,17830381,1,1,10,3,5,ACBBAABBADA,BBBDADABCBB,DACDBCDADCB,CBCCBCCCBCA,1,1,270430231,1.136.406.267,1.136.406.267,-1.535.224,0.341675,165.404.337,18.824.025,1,A,B,H,D,C,A,A,B,B,A,B,A,B,C,D,F,E,A,E,A,A,A,E,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,A,C,A,B,A,B,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603850,2,5,17830382,1,1,17,3,6,DDCDADADDCC,DCBABDDABAB,BDBAABCCCCC,DDCCBCDBBCA,1,1,270430231,1.136.406.267,1.136.406.267,-1.018.242,0.31236,193.886.614,17.208.963,1,B,D,C,D,B,A,A,B,A,B,A,A,B,B,B,B,A,A,E,A,A,B,A,A,A,C,A,A,A,A,A,C,A,C,B,A,C,B,B,A,A,B,D,C,B,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830384,1,1,14,7,2,ACBDDBBDCAB,CBC*CBDCBCA,ABDDBBDBCDC,ADDABABAAAD,1,1,270430231,0.993087173,0.993087173,-1.281.309,0.372095,179.393.368,20.499.965,1,A,B,D,E,E,B,B,B,B,A,B,A,B,B,?,C,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,?,?,?,?,A,?,?,B,A,A,B,A,A,B,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830385,1,1,8,1,3,BBACDBDBBCD,BADCBCBABDB,AADBADADCAD,CCDACABCBCB,1,1,270430231,0.993087173,0.993087173,-2.005.951,0.387247,139.470.404,21.334.739,1,A,B,I,E,B,A,B,B,A,A,B,A,A,C,D,F,A,A,C,A,A,B,C,A,?,A,A,A,A,A,A,C,A,A,B,A,B,C,B,A,A,B,C,A,B,A,A,B,B,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830386,1,1,15,1,4,CBACCAABDDB,AACBCCABBAC,DADBCDAACBD,DBCAADACCAD,1,1,270430231,0.993087173,0.993087173,-1.563.511,0.372635,163.845.911,20.529.715,1,B,F,A,F,C,B,B,B,A,A,B,A,A,C,C,E,A,A,D,A,A,B,B,B,B,B,A,A,A,A,A,?,B,?,?,?,?,B,?,D,A,A,A,C,C,A,B,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830387,1,1,16,2,5,BABBADDBADD,BCDDDAACAAA,ADABBACABDD,BBACCABCDCB,1,1,270430231,0.993087173,0.993087173,-1.937.461,0.409799,143.243.748,22.577.205,1,A,F,I,E,C,B,B,B,A,A,B,A,B,B,C,D,A,A,D,A,A,A,E,A,A,B,A,A,A,B,A,C,B,B,B,B,C,C,C,C,B,B,D,A,B,A,A,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830388,1,1,21,7,3,CBDDABAACAB,BDCDABADADD,ACACABDBBDC,DACCABBCCCC,1,1,270430231,0.993087173,0.993087173,-0.473916,0.330074,223.875.364,18.184.887,1,B,E,E,D,C,A,B,B,B,A,B,A,C,B,C,D,A,A,E,A,A,A,E,A,A,A,A,A,A,A,A,B,A,B,B,A,B,B,B,B,C,B,B,A,A,B,B,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830389,1,1,17,3,6,CCABCAADBCA,BCBACBBCD*.,DCABDBCCCCC,BCDBBBAACBC,1,1,270430231,0.993087173,0.993087173,-2.018.443,0.483557,138.782.178,26.640.781,1,A,B,E,D,E,C,D,B,A,C,C,C,D,D,D,D,B,A,D,A,A,B,E,A,B,A,A,B,A,A,A,A,A,A,C,A,B,A,B,D,C,A,A,B,B,B,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830390,1,1,4,4,5,BADBDBAACAB,ACCDDDBDABA,AADBCCBACCC,ABACCAADACC,1,1,270430231,0.993087173,0.993087173,-0.573919,0.363878,218.365.862,20.047.263,1,B,B,J,D,A,B,B,B,B,A,B,A,A,B,B,C,A,A,G,A,A,B,G,A,A,B,A,A,A,A,A,?,?,?,B,?,C,?,?,B,A,B,A,A,A,A,B,B,B,B,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830391,1,1,11,4,6,ACDBACACBAA,AAAACBCAAAA,ABDACCDAACC,DDACCDCBDCD,1,1,270430231,0.993087173,0.993087173,-1.560.994,0.444247,163.984.581,24.475.061,1,A,B,A,C,D,A,C,C,A,A,B,A,B,C,C,F,A,A,G,A,A,B,G,A,A,A,A,A,A,A,A,?,A,?,?,?,A,?,?,A,A,B,B,A,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830392,1,1,13,6,1,DCAABBDABAC,DDBACDACDCB,DAABCDCDCCD,ACDAACADDCD,1,1,270430231,0.993087173,0.993087173,-0.728795,0.304615,209.833.223,16.782.265,1,A,B,C,C,D,B,C,C,C,A,A,A,A,B,D,D,A,A,E,A,A,A,G,B,B,A,A,A,A,A,B,?,?,?,B,?,?,?,C,E,E,B,A,A,A,A,A,B,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830393,1,1,18,4,7,BDCADBADDBB,CBDADDABBDB,ABAACBBBBCA,ABDDDDAACBC,1,1,270430231,0.993087173,0.993087173,-0.535107,0.361804,220.504.146,19.932.999,1,A,F,B,E,C,A,B,B,A,A,B,A,B,B,C,D,A,B,C,A,A,A,B,A,A,B,A,A,A,A,A,C,B,A,A,A,?,A,?,C,A,B,B,C,C,A,B,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830394,1,1,5,5,6,BCDABCAAABC,DCBABABDBCB,CBAACDCAACB,DDADACAADBD,1,1,270430231,0.993087173,0.993087173,-1.500.592,0.354333,167.312.331,19.521.397,1,B,A,G,D,B,A,B,B,A,A,A,A,A,B,D,D,A,A,D,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,?,A,C,B,B,A,A,B,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830395,1,1,19,5,1,BADACDABADD,DBDAABCBDDB,ABCCBBBCACA,ACDBABAABDD,1,1,270430231,0.993087173,0.993087173,-1.515.153,0.358364,166.510.116,19.743.478,1,B,B,I,D,B,B,B,B,B,B,?,A,A,B,C,B,A,A,G,A,A,C,G,A,A,A,A,A,A,A,A,A,A,A,A,C,B,B,B,B,A,B,A,C,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830396,1,1,14,7,2,CDDCBCCACBB,CCBCCCBABBA,ACDAADDCCCD,BDABBACBBAD,1,1,270430231,0.993087173,0.993087173,-1.233.972,0.318482,182.001.323,17.546.244,1,B,F,C,C,D,B,B,B,A,B,A,A,A,B,C,D,A,A,G,A,?,A,G,A,B,B,A,B,B,A,B,?,?,?,?,A,?,?,B,A,B,B,A,B,A,A,B,A,A,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830397,1,1,10,3,5,BCCDABADBDA,BCCCDCCAABA,CCCAAACACCA,AAACCCDCACA,1,1,270430231,0.993087173,0.993087173,-0.051977,0.347863,247.121.402,19.164.942,1,A,B,J,E,D,A,B,B,A,A,A,B,C,C,E,F,A,A,D,A,A,A,D,A,A,A,A,?,A,A,A,C,C,C,C,B,B,C,C,D,A,B,?,A,?,A,A,B,D,D,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830398,1,1,15,1,4,DCAAA*CCDDB,DCABDBADCBA,DABDBCACBBC,ABDABDACBCC,1,1,270430231,0.993087173,0.993087173,-1.762.843,0.413205,152.864.041,22.764.853,1,A,B,F,D,B,B,B,B,A,A,A,A,A,B,D,?,E,A,C,A,A,A,D,A,A,A,A,A,A,A,A,?,?,?,A,?,?,A,?,C,E,A,C,A,A,A,B,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830399,1,1,19,5,1,BAACCDDBCBA,DABCAADBBCA,BCADACBBACB,ACDBCDABCCA,1,1,270430231,0.993087173,0.993087173,-1.830.835,0.421695,149.118.133,23.232.596,1,A,F,L,D,B,B,B,B,A,A,B,A,B,B,C,C,A,A,E,A,A,B,G,A,A,A,A,A,A,A,A,?,?,?,?,B,?,?,B,A,E,B,C,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830400,1,1,17,3,6,ABCDABABBDC,DADCBBDBBAA,ADBBDBDBCCC,DABBACACAAB,1,1,270430231,0.993087173,0.993087173,0.599032,0.437129,282.987.677,24.082.907,1,B,B,H,D,C,C,B,B,B,A,B,A,B,B,C,D,A,A,G,A,A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830401,1,1,16,2,5,ADCDCBCACBA,DBBDDCCDCBC,ADAAAACDABB,CBACCDBCBDB,1,1,270430231,0.993087173,0.993087173,-0.860766,0.363561,202.562.496,20.029.798,1,B,F,E,E,C,?,?,B,A,A,B,B,A,C,C,E,A,C,G,A,A,C,G,A,B,?,A,A,A,A,A,?,A,?,?,?,?,?,C,A,B,B,D,B,A,A,B,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830402,1,1,7,7,1,CBCCDDCACDB,DBBACBBBDCB,BCABDBDDBDC,DBBABABCDAD,1,1,270430231,0.993087173,0.993087173,-0.225956,0.400939,237.536.314,22.089.078,1,B,E,J,D,C,B,B,B,A,A,B,A,A,B,C,F,A,A,E,A,A,A,B,A,A,A,A,A,A,A,A,B,A,B,A,B,C,B,B,A,B,B,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830403,1,1,9,2,4,BDBDCBCDCCA,BDCADCCCCDB,ADABAADCAAD,BAABCDCDCCB,1,1,270430231,0.993087173,0.993087173,-0.047557,0.393502,247.364.915,21.679.348,1,A,E,I,E,B,C,B,B,B,A,B,A,B,C,C,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,A,B,B,B,C,A,B,E,A,B,A,A,B,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830404,1,1,6,6,7,DCCDCBDABAA,CCDCBDCBBAD,DABBCCCABDB,BCCCDBDDBBC,1,1,270430231,0.993087173,0.993087173,-1.185.006,0.323101,184.699.025,17.800.721,1,A,B,I,C,B,A,B,B,B,A,B,A,B,B,C,E,A,A,F,A,A,A,C,A,B,A,A,A,A,A,A,C,B,B,B,A,C,B,C,B,B,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830405,1,1,18,4,7,BCDDACACDCA,CCBABDAACAB,AACBCDAACCC,ACCBBBDACDC,1,1,270430231,0.993087173,0.993087173,-0.701657,0.348228,211.328.346,19.185.052,1,B,B,J,D,B,B,B,B,A,C,B,B,A,B,C,E,A,A,E,A,A,A,E,A,A,A,A,A,A,A,A,B,B,?,C,A,B,C,C,D,A,B,B,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830406,1,1,20,6,2,DAABAADDAAA,BDCAABBABCB,BDABBADBCBA,AABBDAACDAC,1,1,270430231,0.993087173,0.993087173,-1.836.288,0.459094,148.817.709,25.293.032,1,B,A,A,C,A,B,B,B,A,A,A,A,B,B,C,E,A,B,G,A,A,A,G,A,A,B,A,A,A,A,B,?,?,?,A,?,?,B,?,B,A,B,D,C,A,A,B,B,B,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830407,1,1,2,2,3,BCADDAAAADA,BDAADDBDADC,ADACAACBBCB,ADCCBDDDCBD,1,1,270430231,0.993087173,0.993087173,-1.556.726,0.3643,16.421.972,20.070.512,1,B,B,K,C,D,B,B,B,B,A,B,A,D,B,C,C,A,A,G,A,A,A,G,A,A,C,A,A,A,A,A,C,B,C,C,B,B,C,C,A,B,B,A,C,A,A,A,A,B,B,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830408,1,1,12,5,7,BCCDDDBDDBA,CBDDDDAACDB,CBACBDCDBCB,BCBBCBDDCAC,1,1,270430231,0.993087173,0.993087173,0.337467,0.386033,268.577.182,21.267.856,1,A,B,G,D,B,B,B,B,A,A,A,A,B,B,D,D,A,A,G,A,A,B,G,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,B,C,E,B,C,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830409,1,1,1,1,2,DDAACDCADCB,DCDDCBDADCA,CBBABCCCCDD,BDABAABBBBD,1,1,270430231,0.993087173,0.993087173,-0.461343,0.336594,224.568.053,18.544.095,1,A,B,H,D,B,B,B,B,A,A,B,A,A,B,C,C,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,?,?,?,A,?,C,C,C,A,A,B,C,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830410,1,1,3,3,4,DCADABADBDA,ACDCDBAACAA,BCADBAADBDC,AADADDDAACC,1,1,270430231,0.993087173,0.993087173,-0.660241,0.360527,213.610.093,19.862.645,1,B,B,J,D,B,C,B,B,B,B,A,B,A,B,D,F,A,A,B,A,A,A,F,A,A,A,A,A,A,A,A,?,B,?,?,?,?,B,?,C,C,B,A,C,A,A,B,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830412,1,1,21,7,3,CCBADDAABAD,BCABCCADADA,AADDBBBCDDA,DBBCDAADADA,1,1,270430231,0.993087173,0.993087173,-1.413.612,0.342767,172.104.351,18.884.187,1,A,B,C,B,B,B,B,B,A,A,B,A,B,B,C,B,A,A,G,B,B,A,G,B,B,A,A,A,A,A,A,?,?,?,?,C,?,B,?,B,B,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830413,1,1,14,7,2,BCDBCACBDAB,BCDBCBDCDAD,DADABCCDBDB,DCDCDADCBDB,1,1,270430231,102.986.818,102.986.818,-174.006,0.387926,154.119.233,21.372.148,1,A,B,A,F,E,C,B,D,E,D,D,E,A,B,D,B,E,C,D,A,B,A,B,A,B,A,A,B,A,B,A,A,C,A,C,B,A,B,C,C,C,A,B,B,B,A,B,A,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830415,1,1,7,7,1,CABDABDCBAC,ADCBDCABACB,CABDCBDACAB,DCABDCBACDA,1,1,270430231,102.986.818,102.986.818,-2.236.797,0.4017,126.752.321,22.131.004,1,A,C,C,F,A,A,B,B,B,A,A,A,A,B,B,D,A,A,A,B,B,B,G,B,B,B,B,A,A,A,B,A,?,?,?,?,C,?,?,E,A,B,B,A,B,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830416,1,1,12,5,7,BAABCADABAD,ABABDADCBBB,CBADC*B*AAD,DCCBAAAC.DD,1,1,270430231,102.986.818,102.986.818,-2.177.522,0.450666,13.001.798,24.828.705,1,A,?,L,D,D,B,B,?,B,B,B,B,A,B,C,F,A,B,G,B,A,A,G,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C,A,A,B,A,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830417,1,1,17,3,6,BDADABACBDA,CCCDBBABABA,CDCCBBAACAD,DADBDCDBBBC,1,1,270430231,102.986.818,102.986.818,-0.629882,0.350568,215.282.672,1.931.397,1,A,C,C,D,A,A,B,C,B,A,A,A,B,B,C,C,A,A,G,A,A,B,G,A,A,B,A,A,A,A,B,?,?,?,B,B,?,?,?,C,B,B,C,A,A,A,A,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830418,1,1,21,7,3,CCDDDBAADAB,CCCDAADDDDC,CDCBADADCCC,BCCACBBBCBA,1,1,270430231,102.986.818,102.986.818,-0.879372,0.33043,201.537.429,182.045,1,B,C,F,E,C,B,B,B,B,A,B,A,B,B,C,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,?,B,?,?,?,B,?,?,E,E,B,A,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830419,1,1,8,1,3,ABDBABCADAC,ACDBCABACAB,CCDABBDDCDB,DACBCACBCDB,1,1,270430231,102.986.818,102.986.818,-2.283.974,0.38521,124.153.182,21.222.514,1,A,F,C,D,E,A,B,B,A,B,A,B,A,B,B,F,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,?,?,?,A,?,?,A,?,C,C,B,A,C,B,A,A,A,B,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830420,1,1,9,2,4,BCBDCADDDBA,AADCBAACDAD,ABACDACBBCB,AADBCCABBCC,1,1,270430231,102.986.818,102.986.818,-0.77759,0.337438,207.144.942,18.590.594,1,A,F,A,D,C,B,A,B,A,B,A,A,B,C,D,C,A,A,G,A,A,A,G,B,B,A,A,A,A,A,A,B,A,A,A,B,A,B,B,A,B,A,A,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830421,1,1,16,2,5,AAADCBABABA,BCBCADDCABA,BADABADBBDD,BBABCDCDBCB,1,1,270430231,102.986.818,102.986.818,-0.785037,0.316781,206.734.662,17.452.531,1,B,A,L,D,E,D,E,C,C,A,B,C,B,C,E,F,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,A,A,A,A,B,B,A,A,A,B,D,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830422,1,1,15,1,4,ABBBAAACBAA,ABCDCDABBAB,ACBCBCBABBB,ABCBDBBCABC,1,1,270430231,102.986.818,102.986.818,-2.239.193,0.412836,126.620.318,22.744.524,1,A,A,?,E,C,A,C,C,A,B,B,B,B,B,C,B,E,?,B,A,?,A,C,A,A,A,A,A,A,A,A,A,?,?,?,?,?,B,?,A,B,?,A,A,B,B,A,C,B,B,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830423,1,1,11,4,6,BADABBACBCB,DCACBBAAAAB,AACACAD.ABC,DBDDACAABBD,1,1,270430231,102.986.818,102.986.818,-0.821037,0.318961,204.751.301,17.572.634,1,B,C,G,D,B,A,B,B,B,B,B,A,A,B,C,C,A,?,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,C,B,B,A,E,B,A,A,A,A,A,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830424,1,1,19,5,1,BCCDCDCCABA,DBCAADCABAA,DCBCBAAAAAB,ACDDCCABDDA,1,1,270430231,102.986.818,102.986.818,-1.064.464,0.394415,191.340.089,21.729.649,1,A,D,G,D,C,B,B,B,B,A,B,A,A,B,C,C,B,A,G,A,A,B,G,A,A,A,A,A,A,A,B,A,A,C,C,C,A,A,A,E,E,B,D,C,A,A,A,B,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830426,1,1,2,2,3,ABDABBDBBCB,ABCDCBCBCBA,ADCCBACDBAD,CDAADCBBDBC,1,1,270430231,102.986.818,102.986.818,-1.912.463,0.431691,144.620.972,23.783.309,1,A,B,D,C,D,B,B,B,B,B,B,B,B,B,E,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,?,?,A,A,?,B,?,C,A,B,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830427,1,1,3,3,4,DCCDABADBDC,BDDCDDACAAD,BCCDBBDACAC,CADCACBAACB,1,1,270430231,102.986.818,102.986.818,0.394344,0.405887,271.710.727,2.236.168,1,B,F,C,D,C,B,B,B,B,A,A,A,B,B,C,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,A,C,C,C,A,A,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830428,1,1,1,1,2,CACAADDBDDD,DBCAADAAABA,ABDBCCBACAD,BCAABABBABC,1,1,270430231,102.986.818,102.986.818,-1.927.496,0.459803,143.792.754,25.332.093,1,B,F,K,D,A,A,A,B,B,B,B,A,B,C,C,E,A,A,B,A,A,A,A,B,B,C,A,A,A,A,A,B,A,B,B,B,B,B,B,A,A,B,C,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830430,1,1,9,2,4,CCCBABDABCB,BCCADCBCACC,ACAACACBCDA,BABACCDDBCC,1,1,270430231,102.986.818,102.986.818,-1.513.614,0.509158,166.594.905,28.051.226,1,A,F,G,C,D,B,B,B,B,B,B,A,B,B,C,F,A,A,A,B,A,C,A,B,B,A,A,A,B,A,A,C,B,B,A,C,A,A,C,A,A,B,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830431,1,1,6,6,7,DCBDBBBABAB,CBDADDBABBB,DADCDADABBC,ADDBABDDDBA,1,1,270430231,102.986.818,102.986.818,-0.820728,0.298748,204.768.325,16.459.032,1,B,F,L,F,C,B,B,A,A,A,A,A,A,B,C,E,A,A,A,A,A,A,E,A,A,A,A,A,A,A,A,?,?,?,?,?,?,?,?,A,D,B,A,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830432,1,1,4,4,5,AADDDBACCAA,ACADADAAABD,AADBCDCD*CC,CBACBDDCACA,1,1,270430231,102.986.818,102.986.818,-1.316.858,0.401212,177.434.854,22.104.118,1,B,B,J,D,C,A,B,B,B,A,B,A,A,B,D,D,A,A,F,A,A,A,F,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830433,1,1,10,3,5,BCDDABACBDA,BCCDDDAADDA,DACBDBCDCCD,DAACCCDDBCB,1,1,270430231,102.986.818,102.986.818,-0.536625,0.333514,220.420.514,18.374.408,1,B,B,K,C,B,B,B,B,B,A,B,A,A,B,C,D,B,A,C,A,A,B,G,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B,B,D,A,B,A,A,B,B,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830434,1,1,11,4,6,BCDADBAACAB,DCDABBBDBCA,DADBCDCABCA,CDDBADBCDAB,1,1,270430231,102.986.818,102.986.818,-0.96346,0.353428,196.904.739,19.471.537,1,B,A,G,C,C,A,B,C,A,A,A,A,A,B,C,C,A,A,G,A,A,B,G,A,A,B,A,A,A,A,A,?,?,B,?,?,?,B,?,A,A,B,B,A,A,A,A,A,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830435,1,1,10,3,5,CCADABACADB,BBCDDDDBAAC,ADBCADCACDC,DAACBDCDBCB,1,1,270430231,102.986.818,102.986.818,-0.95262,0.330099,197.501.951,18.186.264,1,B,E,L,C,A,B,D,C,B,A,A,A,A,B,D,F,A,A,G,A,A,B,G,A,A,B,A,A,A,A,A,B,A,B,A,C,B,A,C,A,E,B,A,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830436,1,1,5,5,6,BCABDDAADBA,DCDABBDDBCC,BBCDCDCADAB,BACCBBCBCAC,1,1,270430231,102.986.818,102.986.818,-0.861261,0.297008,202.535.225,16.363.169,1,A,A,A,D,C,A,B,B,B,A,B,E,A,B,C,C,A,A,G,A,A,B,G,A,A,A,A,A,A,A,A,B,A,B,A,A,C,C,C,A,A,B,C,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
