ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830409,1,1,1,1,2,DDAACDCADCB,DCDDCBDADCA,CBBABCCCCDD,BDABAABBBBD,1,1,270430231,0.993087173,0.235455,0.316077,263.124.509,17.666.279,1,A,B,H,D,B,B,B,B,A,A,B,A,A,B,C,C,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,?,?,?,A,?,C,C,C,A,A,B,C,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830410,1,1,3,3,4,DCADABADBDA,ACDCDBAACAA,BCADBAADBDC,AADADDDAACC,1,1,270430231,0.993087173,-168.381,0.59456,15.585.232,33.231.342,1,B,B,J,D,B,C,B,B,B,B,A,B,A,B,D,F,A,A,B,A,A,A,F,A,A,A,A,A,A,A,A,?,B,?,?,?,?,B,?,C,C,B,A,C,A,A,B,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603851,2,5,17830412,1,1,21,7,3,CCBADDAABAD,BCABCCADADA,AADDBBBCDDA,DBBCDAADADA,1,1,270430231,0.993087173,-1.824.993,0.485144,147.961.274,27.115.828,1,A,B,C,B,B,B,B,B,A,A,B,A,B,B,C,B,A,A,G,B,B,A,G,B,B,A,A,A,A,A,A,?,?,?,?,C,?,B,?,B,B,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830413,1,1,14,7,2,BCDBCACBDAB,BCDBCBDCDAD,DADABCCDBDB,DCDCDADCBDB,1,1,270430231,102.986.818,-1.955.438,0.545707,140.670.399,30.500.835,1,A,B,A,F,E,C,B,D,E,D,D,E,A,B,D,B,E,C,D,A,B,A,B,A,B,A,A,B,A,B,A,A,C,A,C,B,A,B,C,C,C,A,B,B,B,A,B,A,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830415,1,1,7,7,1,CABDABDCBAC,ADCBDCABACB,CABDCBDACAB,DCABDCBACDA,1,1,270430231,102.986.818,-1.914.533,0.485825,142.956.675,2.715.389,1,A,C,C,F,A,A,B,B,B,A,A,A,A,B,B,D,A,A,A,B,B,B,G,B,B,B,B,A,A,A,B,A,?,?,?,?,C,?,?,E,A,B,B,A,B,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830416,1,1,12,5,7,BAABCADABAD,ABABDADCBBB,CBADC*B*AAD,DCCBAAAC.DD,1,1,270430231,102.986.818,-1.642.938,0.487054,158.136.752,27.222.582,1,A,?,L,D,D,B,B,?,B,B,B,B,A,B,C,F,A,B,G,B,A,A,G,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C,A,A,B,A,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830417,1,1,17,3,6,BDADABACBDA,CCCDBBABABA,CDCCBBAACAD,DADBDCDBBBC,1,1,270430231,102.986.818,-1.016.678,0.424606,193.139.881,23.732.218,1,A,C,C,D,A,A,B,C,B,A,A,A,B,B,C,C,A,A,G,A,A,B,G,A,A,B,A,A,A,A,B,?,?,?,B,B,?,?,?,C,B,B,C,A,A,A,A,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830418,1,1,21,7,3,CCDDDBAADAB,CCCDAADDDDC,CDCBADADCCC,BCCACBBBCBA,1,1,270430231,102.986.818,-1.232.383,0.458618,181.083.626,25.633.228,1,B,C,F,E,C,B,B,B,B,A,B,A,B,B,C,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,?,B,?,?,?,B,?,?,E,E,B,A,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830419,1,1,8,1,3,ABDBABCADAC,ACDBCABACAB,CCDABBDDCDB,DACBCACBCDB,1,1,270430231,102.986.818,-1.500.388,0.492644,166.104.203,2.753.502,1,A,F,C,D,E,A,B,B,A,B,A,B,A,B,B,F,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,?,?,?,A,?,?,A,?,C,C,B,A,C,B,A,A,A,B,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830420,1,1,9,2,4,BCBDCADDDBA,AADCBAACDAD,ABACDACBBCB,AADBCCABBCC,1,1,270430231,102.986.818,-1.233.335,0.448576,181.030.417,25.071.957,1,A,F,A,D,C,B,A,B,A,B,A,A,B,C,D,C,A,A,G,A,A,A,G,B,B,A,A,A,A,A,A,B,A,A,A,B,A,B,B,A,B,A,A,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830421,1,1,16,2,5,AAADCBABABA,BCBCADDCABA,BADABADBBDD,BBABCDCDBCB,1,1,270430231,102.986.818,-1.238.612,0.417795,180.735.473,23.351.535,1,B,A,L,D,E,D,E,C,C,A,B,C,B,C,E,F,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,A,A,A,A,B,B,A,A,A,B,D,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830422,1,1,15,1,4,ABBBAAACBAA,ABCDCDABBAB,ACBCBCBABBB,ABCBDBBCABC,1,1,270430231,102.986.818,-1.815.037,0.605343,148.517.738,33.834.029,1,A,A,?,E,C,A,C,C,A,B,B,B,B,B,C,B,E,?,B,A,?,A,C,A,A,A,A,A,A,A,A,A,?,?,?,?,?,B,?,A,B,?,A,A,B,B,A,C,B,B,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830423,1,1,11,4,6,BADABBACBCB,DCACBBAAAAB,AACACAD.ABC,DBDDACAABBD,1,1,270430231,102.986.818,-1.714.411,0.500563,154.141.959,27.977.631,1,B,C,G,D,B,A,B,B,B,B,B,A,A,B,C,C,A,?,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,C,B,B,A,E,B,A,A,A,A,A,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830424,1,1,19,5,1,BCCDCDCCABA,DBCAADCABAA,DCBCBAAAAAB,ACDDCCABDDA,1,1,270430231,102.986.818,-1.991.207,0.536188,138.671.186,29.968.796,1,A,D,G,D,C,B,B,B,B,A,B,A,A,B,C,C,B,A,G,A,A,B,G,A,A,A,A,A,A,A,B,A,A,C,C,C,A,A,A,E,E,B,D,C,A,A,A,B,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830426,1,1,2,2,3,ABDABBDBBCB,ABCDCBCBCBA,ADCCBACDBAD,CDAADCBBDBC,1,1,270430231,102.986.818,-192.476,0.541824,142.385.064,30.283.805,1,A,B,D,C,D,B,B,B,B,B,B,B,B,B,E,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,?,?,A,A,?,B,?,C,A,B,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830427,1,1,3,3,4,DCCDABADBDC,BDDCDDACAAD,BCCDBBDACAC,CADCACBAACB,1,1,270430231,102.986.818,-1.072.265,0.433222,190.032.994,24.213.786,1,B,F,C,D,C,B,B,B,B,A,A,A,B,B,C,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,A,C,C,C,A,A,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830428,1,1,1,1,2,CACAADDBDDD,DBCAADAAABA,ABDBCCBACAD,BCAABABBABC,1,1,270430231,102.986.818,-0.880038,0.393077,200.777.009,21.969.989,1,B,F,K,D,A,A,A,B,B,B,B,A,B,C,C,E,A,A,B,A,A,A,A,B,B,C,A,A,A,A,A,B,A,B,B,B,B,B,B,A,A,B,C,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830430,1,1,9,2,4,CCCBABDABCB,BCCADCBCACC,ACAACACBCDA,BABACCDDBCC,1,1,270430231,102.986.818,-1.072.757,0.39718,190.005.495,22.199.315,1,A,F,G,C,D,B,B,B,B,B,B,A,B,B,C,F,A,A,A,B,A,C,A,B,B,A,A,A,B,A,A,C,B,B,A,C,A,A,C,A,A,B,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830431,1,1,6,6,7,DCBDBBBABAB,CBDADDBABBB,DADCDADABBC,ADDBABDDDBA,1,1,270430231,102.986.818,-1.454.748,0.461171,168.655.129,25.775.921,1,B,F,L,F,C,B,B,A,A,A,A,A,A,B,C,E,A,A,A,A,A,A,E,A,A,A,A,A,A,A,A,?,?,?,?,?,?,?,?,A,D,B,A,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830432,1,1,4,4,5,AADDDBACCAA,ACADADAAABD,AADBCDCD*CC,CBACBDDCACA,1,1,270430231,102.986.818,-0.186173,0.324793,239.558.739,18.153.437,1,B,B,J,D,C,A,B,B,B,A,B,A,A,B,D,D,A,A,F,A,A,A,F,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830433,1,1,10,3,5,BCDDABACBDA,BCCDDDAADDA,DACBDBCDCCD,DAACCCDDBCB,1,1,270430231,102.986.818,-0.482552,0.357026,222.993.426,19.955.014,1,B,B,K,C,B,B,B,B,B,A,B,A,A,B,C,D,B,A,C,A,A,B,G,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B,B,D,A,B,A,A,B,B,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830434,1,1,11,4,6,BCDADBAACAB,DCDABBBDBCA,DADBCDCABCA,CDDBADBCDAB,1,1,270430231,102.986.818,-1.049.169,0.53318,191.323.883,29.800.671,1,B,A,G,C,C,A,B,C,A,A,A,A,A,B,C,C,A,A,G,A,A,B,G,A,A,B,A,A,A,A,A,?,?,B,?,?,?,B,?,A,A,B,B,A,A,A,A,A,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830435,1,1,10,3,5,CCADABACADB,BBCDDDDBAAC,ADBCADCACDC,DAACBDCDBCB,1,1,270430231,102.986.818,-0.576488,0.333218,217.743.125,1.862.433,1,B,E,L,C,A,B,D,C,B,A,A,A,A,B,D,F,A,A,G,A,A,B,G,A,A,B,A,A,A,A,A,B,A,B,A,C,B,A,C,A,E,B,A,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830436,1,1,5,5,6,BCABDDAADBA,DCDABBDDBCC,BBCDCDCADAB,BACCBBCBCAC,1,1,270430231,102.986.818,-1.897.592,0.520572,143.903.547,29.095.981,1,A,A,A,D,C,A,B,B,B,A,B,E,A,B,C,C,A,A,G,A,A,B,G,A,A,A,A,A,A,A,A,B,A,B,A,A,C,C,C,A,A,B,C,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830437,1,1,13,6,1,DCDCBCDBBBB,CBCACDBBDDB,DDABCBCBADC,CBCACCABACD,1,1,270430231,102.986.818,-0.121436,0.404267,24.317.704,22.595.424,1,B,F,L,C,B,B,B,B,B,A,A,A,A,B,C,B,A,A,F,A,A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603852,2,5,17830438,1,1,12,5,7,BBACBADACAD,ACABADBAABB,BAADCCADACC,CCDACABADBB,1,1,270430231,102.986.818,-1.442.184,0.443799,16.935.736,24.804.959,1,A,A,B,E,B,A,B,A,?,A,B,A,A,C,D,D,B,A,?,A,?,A,B,A,A,B,A,A,A,A,A,A,C,B,?,B,?,B,?,?,?,A,B,B,B,?,B,?,?,?,?,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830440,1,1,5,5,6,BAAADDDDBAD,CCBDDDCADAD,DAACCBDADAB,DDCDDDCAADA,1,1,270430231,1.112.257.634,-0.872967,0.371589,201.172.223,20.768.974,1,B,F,L,F,E,E,E,B,A,A,A,A,A,C,B,A,B,A,G,B,B,A,G,B,B,B,B,B,B,B,B,A,B,C,A,B,B,A,C,D,D,B,B,B,B,B,B,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830442,1,1,17,3,6,DCABCABDADB,CAADBBDADCB,BBBBBBCCDAC,ACDBBCBAADC,1,1,270430231,1.112.257.634,-1.349.636,0.477354,174.530.083,26.680.426,1,A,?,C,E,C,B,B,B,A,B,B,A,B,B,C,D,A,A,?,A,A,B,B,A,A,B,A,A,A,A,B,?,?,?,?,?,?,?,?,A,D,A,D,A,C,B,C,B,D,?,?,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830443,1,1,14,7,2,CBADBADAAAB,ABABADDABCA,ACCAADBACAC,ABDDBADBDCC,1,1,270430231,1.112.257.634,-1.649.871,0.539947,15.774.925,30.178.895,1,A,B,A,D,C,B,C,B,A,A,B,A,A,B,C,E,A,A,E,A,A,B,G,A,B,A,A,A,A,A,A,?,?,?,?,A,?,?,A,A,A,A,A,C,A,A,B,B,B,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830444,1,1,12,5,7,BCBDDDDADDD,DBDDCDBADDB,CBCDCADDBCA,DCBAADBBBDC,1,1,270430231,1.112.257.634,-0.95138,0.445647,196.789.538,24.908.248,1,B,A,E,D,B,B,B,B,B,A,A,A,A,B,C,C,B,A,B,A,A,A,G,B,B,A,A,A,A,A,A,C,B,B,A,C,C,C,C,E,E,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830445,1,1,9,2,4,AABDCBAACDA,BDDBDAACDAD,AAABAACABAA,AAABCDADBCD,1,1,270430231,1.112.257.634,-0.314957,0.322511,232.360.701,18.025.891,1,A,A,D,D,A,A,B,B,B,B,B,A,A,B,C,D,C,A,D,A,A,B,E,A,A,A,A,A,A,A,A,B,B,A,B,A,B,C,C,A,A,B,B,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830446,1,1,7,7,1,BBDBBABDCAD,DBAACAADDDC,BCABBBBBDBB,BBDABBAABB.,1,1,270430231,1.112.257.634,-0.522881,0.358917,220.739.345,20.060.707,1,B,B,B,F,E,B,C,C,A,C,B,B,B,C,E,F,A,A,C,A,A,A,B,A,A,B,A,B,A,A,A,?,B,?,?,?,?,B,?,A,A,B,A,A,C,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830447,1,1,10,3,5,DAADCDCDCAA,BCADBBABBCB,C*ADBDDABBB,CACAADCAC*.,1,1,270430231,1.112.257.634,-1.210.958,0.465959,182.281.119,26.043.533,1,A,A,I,D,C,B,A,B,A,A,A,A,A,A,A,D,A,?,C,A,A,A,D,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830449,1,1,19,5,1,BCBCDDABABA,DBACDDDBDDB,CCADCDCCACB,CBCABBACACD,1,1,270430231,1.112.257.634,-0.813421,0.353994,204.500.388,19.785.549,1,B,B,J,D,B,A,B,B,B,A,A,A,A,B,C,D,A,A,B,B,A,A,G,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,B,C,C,B,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830450,1,1,3,3,4,BCCDABACBDC,BDDCDBACBBB,ACCBADDBCDC,BAABACBAACA,1,1,270430231,1.112.257.634,-0.368367,0.370299,229.375.492,20.696.873,1,A,E,I,E,E,A,C,D,A,A,B,B,B,C,?,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,A,B,B,B,B,C,B,C,B,E,B,B,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830451,1,1,3,3,4,ACABCCDDADD,ADCADCBABBB,DACDDDDDDDC,DACBCDDDBAB,1,1,270430231,1.112.257.634,-0.879492,0.446265,200.807.526,2.494.279,1,B,?,I,E,A,B,C,A,B,A,B,A,B,B,C,F,A,A,D,A,B,A,D,A,B,A,A,A,A,A,A,A,A,A,A,A,C,C,C,A,A,B,C,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830452,1,1,15,1,4,DADBCCCDBBA,BADABCACBAC,DCCDBCAABBD,DADCCCBCACC,1,1,270430231,1.112.257.634,-1.259.538,0.454751,17.956.587,25.417.092,1,B,F,L,C,B,A,A,B,B,B,A,A,A,B,C,C,A,A,G,A,A,A,G,A,A,A,B,A,A,A,A,C,A,C,B,A,C,B,B,B,B,B,A,C,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830453,1,1,5,5,6,ADADDDADABA,DCBCBCDBBAB,BACCCDBDBCB,DABCBACCBAB,1,1,270430231,1.112.257.634,-0.630126,0.397491,214.745.172,22.216.697,1,B,B,J,C,C,B,B,B,B,A,A,B,B,B,C,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,A,B,B,B,C,B,E,B,?,C,A,A,?,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830454,1,1,1,1,2,CBBBC*AAC*A,BA*AADBAACA,*CDBDCACDBA,ACABDADBBAB,1,1,270430231,1.112.257.634,-1.588.867,0.514472,161.158.906,28.755.038,1,B,C,G,D,C,E,B,B,?,B,A,A,A,B,A,F,A,A,A,A,A,B,G,A,?,A,A,A,A,A,A,A,A,C,A,A,C,C,C,C,E,B,D,?,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830455,1,1,4,4,5,ADCADBAADAB,BCADADABDBA,AADDCDDBACA,ADBDACDDABA,1,1,270430231,1.112.257.634,-1.394.516,0.539118,172.021.635,3.013.256,1,A,F,D,D,B,A,A,B,A,A,A,A,A,B,B,C,A,A,G,A,A,C,G,A,A,A,A,A,A,A,A,?,?,?,?,?,?,?,?,A,B,B,B,A,A,A,D,D,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830456,1,1,2,2,3,AABBCAAABAB,BAAABADBACA,AAABAAC*ACB,AAABBAAACBB,1,1,270430231,1.112.257.634,-0.769263,0.401526,206.968.481,22.442.223,1,A,F,G,D,B,A,C,B,B,A,B,A,A,B,C,E,A,A,B,A,A,C,A,B,B,B,A,A,A,A,A,B,A,B,C,B,C,B,C,C,C,B,C,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830457,1,1,18,4,7,BDDCDAACCAB,CBDDDDAAADB,AAABCCCDDCC,DCABDBDBBCC,1,1,270430231,1.112.257.634,0.389394,0.322144,271.728.518,18.005.378,1,B,B,B,D,B,B,B,B,A,A,B,A,B,B,C,D,A,A,G,A,B,B,G,A,A,A,A,A,A,A,A,?,A,?,?,?,?,C,?,B,A,B,B,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830458,1,1,20,6,2,DCAABAAAAAA,AAB........,DDDBAACCBDC,ADDABACDBAA,1,1,270430231,1.112.257.634,-1.357.074,0.437127,174.114.356,24.432.046,1,B,A,L,E,C,A,B,B,?,A,?,A,A,B,B,?,A,A,G,A,A,A,A,B,A,B,A,A,A,A,A,C,A,B,C,B,B,?,?,C,A,B,B,A,A,A,B,A,B,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830459,1,1,8,1,3,DBCACDBADDC,DBCACDBADDC,CBBBCBADBCD,DCACBBCCCAC,1,1,270430231,1.112.257.634,-0.751529,0.38599,207.959.676,2.157.388,1,A,B,I,D,B,B,B,B,B,A,B,B,B,B,B,D,A,B,?,A,A,A,C,A,A,B,A,A,A,A,A,B,B,B,A,A,C,B,B,C,E,B,B,B,A,A,B,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830460,1,1,20,6,2,DCBCBBBAAAD,ABBDCDAC*D.,BAABBBBBBDB,CABAAAABABD,1,1,270430231,1.112.257.634,-0.212968,0.34652,238.061.104,19.367.809,1,A,B,F,C,C,A,B,B,B,A,B,A,A,C,C,D,B,A,G,A,A,B,F,A,A,A,A,A,A,A,A,C,B,A,B,?,C,B,B,D,A,B,B,C,A,A,B,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830461,1,1,2,2,3,BCCDCBDDDCA,ACCDABADBDB,CAABAAAABBA,CCACBDAACBB,1,1,270430231,1.112.257.634,-0.45626,0.367116,224.462.947,20.518.968,1,B,B,H,D,C,B,C,C,B,A,A,A,A,B,C,F,A,A,G,A,A,B,G,B,B,A,A,A,A,A,B,C,A,B,A,A,C,B,C,B,A,B,B,B,A,A,A,B,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830462,1,1,16,2,5,BCBAAACBACC,BCACBDBDCBC,ADABDCADDAD,BDACCDBCACB,1,1,270430231,1.112.257.634,-1.017.403,0.3631,193.099.359,20.294.504,1,B,F,F,D,A,A,B,A,A,A,A,A,A,B,B,C,A,A,A,B,B,B,G,A,B,B,B,B,A,A,B,C,?,C,C,B,C,C,C,D,E,B,A,A,A,A,A,B,A,C,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830464,1,1,4,4,5,CDCDBCBDCCD,CDACAABDCAD,ACBACDCCAAB,CCDDCDCCDAD,1,1,270430231,1.112.257.634,-1.395.322,0.498456,171.976.586,27.859.866,1,B,F,F,E,A,B,B,A,D,A,D,A,A,?,B,?,?,A,G,A,?,B,G,B,B,B,?,A,B,A,A,?,?,C,?,?,?,?,?,C,?,A,?,C,B,A,D,A,B,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830466,1,1,13,6,1,DBDDBAAABCA,DBDBBBDBBCA,DBCAAACADCD,AADAACCCBCC,1,1,270430231,1.112.257.634,-1.800.793,0.550365,149.313.868,30.761.181,1,A,A,I,E,B,A,B,B,A,A,A,A,B,B,C,?,B,A,G,A,A,A,G,A,A,?,A,B,A,A,B,B,B,B,B,B,B,B,B,A,D,B,C,A,A,A,A,B,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036227,3,1,603853,2,5,17830467,1,1,21,7,3,CBDDDDCACDB,ACCDCBADBDB,ACABDBABBCC,CCCBABDBCCD,1,1,270430231,1.112.257.634,0.792449,0.305524,2.942.562,17.076.448,1,B,A,E,C,B,B,B,A,A,A,A,A,B,C,D,E,A,A,G,A,B,A,B,B,B,A,A,A,A,A,A,C,A,C,C,C,C,C,C,D,B,B,A,B,A,A,A,B,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036260,3,1,603860,1,5,17830629,1,1,20,6,2,AACDABDACBC,BDADBACDCBD,DDDDBABADAA,AAADDADBCDA,1,1,270430231,1.579.131.209,-1.522.664,0.450311,164.859.145,2.516.893,1,B,C,B,E,B,A,B,B,A,A,A,A,B,B,C,D,A,A,B,B,B,B,D,A,A,B,A,A,A,A,B,C,C,C,C,A,C,A,C,D,A,B,A,C,C,B,B,C,B,C,D,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036260,3,1,603860,1,5,17830630,1,1,17,3,6,CCCAABACBDB,DCCCBBDBBAB,CAAABBDCCCB,CAAABBDCCCB,1,1,270430231,1.579.131.209,-0.80459,0.473958,204.993.973,26.490.616,1,B,A,A,E,C,A,B,C,C,A,C,B,C,C,D,C,A,A,E,?,?,A,E,A,A,A,A,A,A,A,A,B,A,B,A,A,B,A,A,A,E,B,A,C,A,C,A,A,A,A,D,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27036260,3,1,603860,1,5,17830631,1,1,6,6,7,CADBBDCCADC,BAACDBCACBA,CDDDBDCDACD,DDDBDBDDCBB,1,1,270430231,1.579.131.209,-1.797.349,0.50879,149.506.361,28.437.458,1,B,C,G,F,C,C,B,B,B,A,A,A,A,B,C,B,A,A,B,?,A,A,B,A,B,A,A,A,A,A,A,A,B,A,A,A,A,B,C,A,E,B,A,A,C,A,A,A,A,A,A,'ABAIXO DA M?DIA'
