ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848034,1,1,21,7,3,CC.DAADADCDBC,DADCBBDADCCBA,ACDCBBAADCDDA,BBCBCBCCAACDC,1,1,270915231,1.346.153.846.200.000,-0.791914000000000,0.449592,206.355.785.000.000.000,24.769.535.000.000.000,1,B,B,I,E,C,C,C,B,B,B,A,B,B,C,D,B,A,A,B,B,B,B,G,A,A,C,B,A,B,A,B,?,?,?,?,?,A,?,B,C,C,C,A,D,B,B,A,C,A,A,?,D,A,B,A,B,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848035,1,1,12,5,7,CBAADACDCBCAA,CBDBBBACABABD,CDBDDCCDACCBA,CCBCBBCDCCBAD,1,1,270915231,1.346.153.846.200.000,-0.305494000000000,0.402196,233.154.298.000.000.000,22.158.330.000.000.000,1,A,B,K,E,B,B,B,B,A,A,B,A,A,B,D,E,A,A,E,A,A,B,D,A,A,A,A,A,A,A,A,B,B,B,C,C,C,A,C,C,B,B,C,E,B,B,C,A,A,B,D,D,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848036,1,1,8,1,3,BABACDACBDBBD,ABBABAADACCDB,CDDADBBDBDBCC,CBCDDAADADBAA,1,1,270915231,1.346.153.846.200.000,-0.797153000000000,0.402297,206.067.151.000.000.000,22.163.895.000.000.000,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848037,1,0,2,2,3,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848038,1,1,5,5,6,CAAADDCAABCCD,CBDCACBBBADBA,CBCDCAACBDCCC,DABCBACDBACCC,1,1,270915231,1.346.153.846.200.000,-0.004469000000000,0.359103,249.738.778.000.000.000,19.784.192.000.000.000,1,A,B,J,E,C,B,B,B,A,A,B,A,A,C,C,F,A,A,B,A,A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848039,1,0,21,7,3,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848040,1,1,3,3,4,DABCDCDDDBABA,BADDAACDBBCDC,CBCDBAACDCCAB,ABDADAACBCDCA,1,1,270915231,1.346.153.846.200.000,0.889323000000000,0.375822,298.980.785.000.000.000,20.705.298.000.000.000,1,A,C,L,F,C,C,B,C,A,A,A,A,C,C,D,E,A,A,C,A,A,A,D,A,A,A,A,A,A,A,A,B,A,B,B,B,B,B,A,C,B,C,B,E,B,C,A,C,A,A,A,A,A,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848041,1,0,7,7,1,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848042,1,1,2,2,3,CBCADCCADDDDA,AABDBCDDDBADD,ADCDBCAAACDDB,CCCACABDDBDBC,1,1,270915231,1.346.153.846.200.000,0.386571000000000,0.3452,271.282.486.000.000.000,19.018.229.000.000.000,1,B,B,B,E,B,B,B,B,A,A,A,A,A,A,C,E,A,A,B,A,A,C,G,A,A,A,A,A,A,A,A,C,A,B,C,B,B,A,B,B,C,B,D,A,B,B,A,C,?,A,A,A,B,B,A,A,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848043,1,1,9,2,4,BCBDCDCADDAAD,BBCDAADDCCBAB,BDCABDABADCCA,DABCABBBDDDDC,1,1,270915231,1.346.153.846.200.000,-0.735119000000000,0.384005,209.484.812.000.000.000,21.156.127.000.000.000,1,A,B,D,E,B,A,B,B,B,A,A,A,A,B,B,F,A,A,A,B,B,A,A,B,B,A,A,A,A,A,?,?,?,A,?,?,?,?,C,C,A,C,A,A,B,C,A,B,A,A,A,A,A,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848044,1,1,20,6,2,ADCBCCBBBCDAB,AACDCADCBBCCB,DABBDBBDACACA,BCBABCBBACCCB,1,1,270915231,1.346.153.846.200.000,-1.321.169.000.000.000,0.399571,177.197.347.000.000.000,22.013.710.000.000.000,1,A,B,D,E,C,B,C,B,B,B,B,B,B,C,D,E,A,A,D,A,A,A,C,A,A,B,A,A,A,A,A,B,B,B,B,B,B,?,B,C,B,B,B,E,B,A,A,C,A,A,B,A,A,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848045,1,0,5,5,6,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848046,1,1,20,6,2,CCBCACBBADCDA,BCAADBCADDDBC,AABCDBBABD*DA,BDBCADAAACADB,1,1,270915231,1.346.153.846.200.000,-0.011348000000000,0.381057,249.359.791.000.000.000,20.993.712.000.000.000,1,A,B,E,E,A,C,B,B,A,A,B,A,A,B,C,F,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,B,B,B,B,A,A,?,A,A,B,A,?,B,B,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848047,1,1,4,4,5,BACDAACDBBDDC,CCDADBDCCBBDB,CCACBDACCBDDB,BBCDACCCDDBDD,1,1,270915231,1.346.153.846.200.000,0.280741000000000,0.393776,265.451.956.000.000.000,21.694.444.000.000.000,1,B,C,C,E,D,B,B,C,B,B,B,B,A,C,D,F,A,A,B,B,B,A,B,B,B,B,A,A,A,A,A,C,A,A,A,A,A,A,B,B,B,B,B,B,?,B,A,?,A,A,A,A,A,B,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848048,1,1,17,3,6,DABCBCCDCBCCD,ABDADCBBBBDBB,CBCADAACAADBA,DAABCAAAABBBA,1,1,270915231,1.346.153.846.200.000,-0.488020000000000,0.340966,223.098.327.000.000.000,18.784.964.000.000.000,1,A,A,D,E,B,B,B,B,B,A,A,A,A,B,C,B,A,B,G,A,B,B,G,A,A,B,A,A,A,A,A,C,B,C,C,C,C,B,B,C,B,B,C,E,B,B,A,B,A,A,B,A,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848049,1,0,10,3,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848050,1,1,1,1,2,BCCDCDDCDABCD,BDDADBCADADDD,BCABDBDCBCDCC,ACDDBCAAABACC,1,1,270915231,1.346.153.846.200.000,0.038086000000000,0.344432,252.083.276.000.000.000,18.975.917.000.000.000,1,B,A,I,E,E,A,B,B,B,B,B,A,B,C,D,E,A,A,D,A,A,C,A,B,B,B,A,A,A,A,A,C,C,C,C,C,C,A,C,C,C,A,A,E,B,C,A,B,B,B,B,B,B,B,B,C,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848051,1,1,18,4,7,BCBDABDCBACDB,CABDADDDBBDAD,BBBCAAACCCAAA,ACDADCADABAAB,1,1,270915231,1.346.153.846.200.000,-0.629664000000000,0.355195,215.294.683.000.000.000,19.568.887.000.000.000,1,A,A,A,E,B,B,B,B,B,A,A,B,B,C,D,E,A,A,G,B,B,A,G,B,B,A,A,A,A,A,A,B,B,B,B,B,B,B,C,C,C,B,B,A,B,B,A,B,A,A,C,A,A,C,A,C,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848052,1,1,6,6,7,ADCBCCBBBCACB,CABDADDDBBDAD,AADBDCAADDDDA,ACDADCADABAAB,1,1,270915231,1.346.153.846.200.000,-0.491023000000000,0.329053,222.932.882.000.000.000,18.128.636.000.000.000,1,A,B,B,D,D,B,A,B,B,A,B,B,C,C,D,D,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,B,A,B,A,D,D,B,D,C,B,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848053,1,0,8,1,3,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848054,1,1,3,3,4,BCCABCDCBBCBA,BBCDAADDBAAAA,CCCDBABACBAAA,AABCDBBCABABA,1,1,270915231,1.346.153.846.200.000,-0.217862000000000,0.369551,237.982.240.000.000.000,20.359.807.000.000.000,1,?,B,K,E,B,B,B,B,B,A,B,B,A,B,C,C,A,A,E,A,A,A,B,B,B,A,A,A,A,A,A,A,A,B,B,A,B,A,A,C,A,B,C,D,B,A,C,B,A,A,A,A,A,B,A,A,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848055,1,1,9,2,4,CAACDDCADDAAA,BABCACDADCDAB,DBBAAABCCDAAB,AACCCABABBDAA,1,1,270915231,1.346.153.846.200.000,-0.698831000000000,0.419163,211.484.040.000.000.000,23.093.099.000.000.000,1,B,A,H,E,B,A,B,B,B,A,B,A,A,B,D,D,A,A,B,B,B,A,C,A,A,A,A,A,A,A,B,A,B,B,A,C,A,A,C,C,C,A,B,B,B,B,A,B,A,A,A,A,B,B,B,C,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848056,1,1,1,1,2,BACADDDCCDCCD,CCDBCDCADDCBC,CAAAABAACAACC,DCCDBDBDACDDB,1,1,270915231,1.346.153.846.200.000,-0.779943000000000,0.424862,207.015.307.000.000.000,23.407.076.000.000.000,1,B,B,I,G,?,A,A,C,C,A,A,A,A,B,D,F,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,C,C,C,A,A,B,?,A,B,A,?,A,A,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848057,1,0,10,3,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848058,1,1,13,6,1,BBABBCBBBAADA,BABBCCDCCAADC,AADDCAADDBDBC,BABDBADABDDDB,1,1,270915231,1.346.153.846.200.000,0.421497000000000,0.362841,273.206.677.000.000.000,19.990.131.000.000.000,1,B,A,I,E,C,B,B,B,B,A,A,A,B,B,C,D,A,A,F,A,A,A,G,A,A,A,A,A,A,A,A,A,?,?,?,?,?,?,A,B,B,A,C,C,B,D,A,B,A,A,A,A,?,B,A,A,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848059,1,1,13,6,1,DDCDDCBBACACB,BCDACDAABBCAC,AAADDCBADDADA,CAAAABBDCABCC,1,1,270915231,1.346.153.846.200.000,-0.625811000000000,0.368093,215.506.958.000.000.000,20.279.481.000.000.000,1,A,B,A,D,B,B,B,B,B,A,B,B,B,C,D,D,A,A,G,A,A,A,E,A,A,A,A,A,A,A,A,B,A,C,C,A,B,A,B,B,C,B,D,B,B,A,B,C,A,B,C,A,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848060,1,1,19,5,1,BBBAAACAACDCD,BCDACDAABBCAC,DCBDDACCADBCD,ACAAABBCCABCC,1,1,270915231,1.346.153.846.200.000,-0.500616000000000,0.383022,222.404.371.000.000.000,21.101.970.000.000.000,1,A,B,G,F,B,B,B,B,B,A,A,A,A,B,C,D,A,A,E,A,A,B,E,A,A,A,A,A,A,A,A,B,A,A,B,B,B,B,A,B,B,?,B,B,B,A,A,B,A,A,A,A,A,A,A,A,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848061,1,1,16,2,5,BDBCDCCBDACDA,CCBACBBACBBCB,ADCAACABBCDBC,CBBACBBCADBCB,1,1,270915231,1.346.153.846.200.000,-0.250491000000000,0.367382,236.184.598.000.000.000,20.240.310.000.000.000,1,B,A,J,E,C,B,C,B,B,A,B,A,C,C,D,C,A,A,F,A,A,A,E,A,A,B,A,A,A,A,A,?,A,?,?,?,?,?,B,B,C,B,B,B,B,A,C,B,A,A,A,B,B,B,C,C,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848062,1,0,14,7,2,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848063,1,0,15,1,4,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848064,1,1,15,1,4,BCAACDCCCCCCC,BACDAABABBCAB,ACBACBDDBDDAC,CBDAABACCAAAC,1,1,270915231,1.260.869.565.200.000,0.177010000000000,0.348805,259.737.066.000.000.000,19.216.840.000.000.000,1,A,C,A,C,B,A,B,B,A,A,B,B,C,C,D,D,A,A,E,A,A,A,B,A,A,B,A,A,A,A,A,?,?,?,?,?,?,A,B,B,A,A,D,E,A,A,A,B,A,A,B,A,A,B,A,B,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848065,1,1,19,5,1,AACABCC*BBCBA,BCBBCDCCACBAC,ACBBC*CABBCCB,CBABCBBDCBBCC,1,1,270915231,1.260.869.565.200.000,-0.483332000000000,0.361747,223.356.605.000.000.000,19.929.859.000.000.000,1,A,?,C,D,C,B,B,B,A,A,B,B,D,C,E,F,A,B,B,A,A,A,G,A,A,C,A,A,A,B,B,?,A,?,?,?,?,?,C,C,C,C,D,A,B,A,B,A,A,A,A,A,A,B,A,C,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848066,1,1,16,2,5,ACACDDCDDDDDA,AABCBCDBDBDBB,BADABDAAACDDA,ADADABCBBDDCC,1,1,270915231,1.260.869.565.200.000,-1.045.603.000.000.000,0.482294,192.379.205.000.000.000,26.571.198.000.000.000,1,B,A,A,D,C,B,C,C,A,B,A,A,B,C,E,E,A,A,B,A,A,A,G,B,B,B,A,A,A,A,A,B,?,C,A,A,C,A,B,C,B,B,A,B,B,D,C,B,A,A,A,A,A,A,A,A,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848067,1,0,3,3,4,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848068,1,0,20,6,2,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848069,1,1,7,7,1,DADBCDBDABCAB,CCBDBCABACDCB,CDBCBCABDCCBA,BDBDCBADBCBDA,1,1,270915231,1.260.869.565.200.000,-1.309.805.000.000.000,0.454926,177.823.428.000.000.000,25.063.403.000.000.000,1,A,B,H,F,B,B,B,B,A,A,A,A,A,B,C,C,A,A,G,B,B,C,B,B,A,B,A,?,A,B,B,B,B,C,C,C,C,C,B,C,C,B,A,A,B,C,A,C,A,A,B,B,A,B,C,C,B,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848070,1,1,5,5,6,CDDACDCDCADDA,ADBBDBBDBCDAA,CAADDACDCDCBC,AAADDBBBCAADA,1,1,270915231,1.260.869.565.200.000,-0.293040000000000,0.453223,233.840.431.000.000.000,24.969.579.000.000.000,1,B,B,C,D,B,B,A,B,A,A,B,A,A,B,C,B,A,B,G,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,C,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848071,1,1,12,5,7,BACCCACCCDDAA,CBCBADADCBADA,CCCBACBCBABCB,BDABCABDADCDB,1,1,270915231,1.260.869.565.200.000,-0.624775000000000,0.405996,215.564.034.000.000.000,22.367.685.000.000.000,1,B,A,F,D,B,B,A,B,B,A,B,A,A,B,B,E,A,B,B,A,A,B,B,A,A,A,A,A,A,A,B,?,?,?,?,B,?,?,C,C,C,B,A,B,B,A,A,B,A,A,B,B,B,C,A,C,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848072,1,1,2,2,3,CDAADCCDDCDDB,DABCBCADBBDCD,BBDABCAAABCCB,CCBDACADCCBBB,1,1,270915231,1.260.869.565.200.000,-0.346759000000000,0.351169,230.880.871.000.000.000,19.347.081.000.000.000,1,B,A,J,F,B,B,A,B,B,A,A,A,A,B,D,D,A,A,A,B,B,B,A,B,B,A,A,A,A,A,A,C,B,A,C,A,C,B,B,C,B,B,E,B,B,B,A,A,A,A,A,A,A,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848073,1,0,6,6,7,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848074,1,1,2,2,3,ACDCBCCBDBBDB,BAABCBBBCC.CA,BBDCACCABBCBB,CBBDCCACABCBA,1,1,270915231,1.260.869.565.200.000,-1.541.237.000.000.000,0.480085,165.073.061.000.000.000,26.449.497.000.000.000,1,B,C,A,C,A,A,A,B,A,A,A,A,A,B,C,D,A,A,A,B,B,A,A,B,B,A,A,A,A,A,A,?,B,?,?,?,?,?,B,C,C,C,B,B,B,B,A,B,A,A,?,A,B,?,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848075,1,1,7,7,1,CBBDABDDABCBA,BAAACDDCBAACD,ACDCAAADDDADD,BADDBADBAAAAA,1,1,270915231,1.260.869.565.200.000,0.284082000000000,0.314478,265.636.023.000.000.000,17.325.651.000.000.000,1,B,B,E,D,E,E,E,C,A,A,C,B,B,?,D,F,A,C,D,A,A,C,C,A,A,A,A,A,A,A,A,C,A,A,A,A,C,C,B,B,B,A,A,A,?,C,A,A,A,?,A,A,?,A,B,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848076,1,0,17,3,6,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848077,1,1,4,4,5,BBCDAACDBBCAA,CAAAAACACBABB,CBBCDBACCABBB,CBBBAAADCDABB,1,1,270915231,1.260.869.565.200.000,0.233933000000000,0.358497,262.873.146.000.000.000,19.750.805.000.000.000,1,B,B,E,D,B,B,B,C,B,A,B,A,A,B,C,E,A,A,C,A,B,B,B,A,A,A,A,A,A,A,A,?,?,A,?,?,?,?,B,C,C,B,A,B,B,A,A,A,B,A,A,B,A,B,B,A,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848078,1,1,9,2,4,CDCADDAADDDDB,BBCCDCD*DBDDD,BDCCADAAACCCB,CBDCBB*CAC*AA,1,1,270915231,1.260.869.565.200.000,-0.904118000000000,0.44476,200.174.089.000.000.000,24.503.324.000.000.000,1,B,B,C,D,A,A,A,B,A,A,A,A,A,B,C,E,A,?,C,?,?,B,G,B,B,A,A,A,A,A,A,B,A,A,B,A,B,C,B,C,B,B,B,C,B,B,A,B,A,A,A,A,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848079,1,1,8,1,3,CCCAADBCAACAA,ABAAABDABCA.A,ADABBBDDACDBA,CCCBCDDCCBAAA,1,1,270915231,1.260.869.565.200.000,-1.173.326.000.000.000,0.566093,185.342.515.000.000.000,31.187.967.000.000.000,1,B,A,A,D,B,B,B,B,B,B,A,A,A,B,C,E,A,A,A,B,B,A,A,B,B,A,A,A,A,A,A,B,B,?,B,B,C,C,B,C,B,B,E,A,B,B,A,B,A,A,A,A,B,B,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848080,1,1,13,6,1,AABBACBBBCADA,BAAACDDCAABDB,AAAACBBAAABDC,BCCAABADBDDBC,1,1,270915231,1.260.869.565.200.000,0.456325000000000,0.359199,275.125.469.000.000.000,19.789.481.000.000.000,1,A,C,I,F,B,A,B,B,A,A,A,A,A,A,C,B,A,C,A,B,B,B,A,A,B,A,A,A,B,A,B,C,B,C,C,C,C,C,C,C,C,C,E,B,B,C,A,B,A,A,A,A,A,B,A,B,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848081,1,1,14,7,2,BCDDABCDBAADA,ADBACBADDBDDB,CDCCACBADDBDC,BDCDADBAABCCC,1,1,270915231,1.260.869.565.200.000,-0.938489000000000,0.420573,198.280.475.000.000.000,23.170.781.000.000.000,1,B,B,L,D,C,B,B,B,A,A,B,A,A,B,C,F,A,A,A,B,B,B,A,B,B,C,A,A,A,A,A,C,C,C,C,C,C,C,C,C,A,A,C,B,B,?,A,B,A,A,A,A,B,C,C,C,A,4.5,'ABAIXO DA MEDIA'
